,x,y,z
2387,96915,485950,5.726666666666667
2388,96838,484176,5.881875000000001
2389,95200,482270,3.6622222222222227
2390,135246,465420,-1.1622916666666667
2391,94082,480622,0.9583333333333334
2392,96321,480032,-0.2053846153846154
2393,134212,464046,-2.271296296296296
2394,95604,483278,5.533148148148147
2395,98320,483398,0.6452380952380953
2396,96753,482588,0.80025641025641
2397,95379,482649,5.653518518518519
2398,132632,463243,-3.498461538461538
2399,98599,484522,-0.7638095238095238
2400,97269,480226,0.11777777777777777
2401,121362,492005,-3.019682539682539
2402,95881,483339,5.966666666666666
2403,96177,482060,6.4571929824561405
2404,99098,486112,0.8169444444444444
2405,99098,486112,0.77
2406,99098,486112,0.8333333333333334
2407,99098,486112,0.9316666666666666
2408,97170,485427,5.137692307692307
2409,97153,485435,5.6628395061728405
2410,98110,483487,6.771666666666667
2411,97223,484014,1.0392307692307692
2412,96733,483623,0.963076923076923
2413,98135,483436,5.540416666666668
2414,97437,480368,-0.2754666666666666
2415,97768,485934,1.1991666666666665
2416,95992,483720,4.221794871794872
2417,95995,484334,3.994444444444445
2418,99428,482582,-0.21296296296296297
2419,98964,482941,0.07933333333333334
2420,98381,485434,0.7086111111111112
2421,95819,484595,1.5033333333333332
2422,99743,483786,-0.07285714285714286
2423,96181,483581,5.576666666666667
2424,99743,483786,-0.6645238095238096
2425,97889,484970,0.9869444444444446
2426,100883,487050,3.5756410256410254
2427,96261,484102,4.4025
2428,97366,485807,6.182916666666668
2429,103907,483585,-3.123809523809524
2430,96943,484480,0.9542857142857143
2431,96943,484480,1.0876190476190477
2432,97741,486176,4.4366666666666665
2433,130896,469377,-1.2484444444444445
2434,97437,480368,-2.0676388888888892
2435,96733,483623,1.1783333333333335
2436,97348,480897,0.02666666666666668
2437,97105,485463,6.503086419753087
2438,131830,463179,-2.772777777777778
2439,97846,480995,-0.23080000000000006
2440,95149,484862,-0.39969696969696966
2441,96519,485881,4.82716049382716
2442,99428,482582,1.0608333333333333
2443,97846,480995,0.0011111111111111243
2444,96488,485899,3.5017283950617286
2445,96466,485908,2.4716049382716054
2446,95149,484862,1.365
2447,96356,484801,6.524444444444443
2448,99286,483269,-0.22000000000000003
2449,98887,486570,0.9286111111111112
2450,130652,463821,-2.0254166666666666
2451,97283,485395,5.5313888888888885
2452,96136,483611,5.163333333333333
2453,96136,483611,5.0633333333333335
2454,129586,467626,-1.3435897435897437
2455,95877,481819,0.95
2456,96321,480032,-0.06000000000000004
2457,97437,480368,-2.037777777777778
2458,97223,484014,0.9799999999999999
2459,97086,485471,6.323456790123458
2460,97348,480897,0.01761904761904762
2461,97348,480897,0.024999999999999994
2462,96103,483112,5.188541666666667
2463,95935,482760,-0.8492307692307691
2464,96753,482588,0.8433333333333336
2465,96960,485518,6.478395061728395
2466,99286,483269,-2.4277777777777776
2467,97246,485701,6.522692307692308
2468,98887,486570,1.1613888888888886
2469,96083,483525,5.485
2470,99743,483786,-0.17047619047619048
2471,96559,480802,-1.2551515151515154
2472,96158,485177,3.054597701149425
2473,96559,480802,-1.3606060606060608
2474,96559,480802,0.41090909090909095
2475,95877,481819,5.73511111111111
2476,123148,491449,-0.9907317073170729
2477,130896,469377,-1.243095238095238
2478,96520,486382,1.5199999999999998
2479,96293,485506,2.698505747126437
2480,97348,480897,-0.0073809523809523865
2481,95819,484595,1.1271794871794873
2482,132696,464569,-2.289393939393939
2483,97768,485934,1.0658333333333334
2484,95143,482611,4.6196078431372545
2485,97846,480995,-0.25786666666666663
2486,98964,482941,-2.3002380952380954
2487,95935,482760,1.002051282051282
2488,98964,482941,-0.07047619047619048
2489,97846,480995,-0.22333333333333333
2490,132714,467908,-1.0518055555555559
2491,98599,484522,0.6573809523809524
2492,97889,484970,1.1166666666666665
2493,96030,483441,5.273333333333334
2494,131533,469440,-1.1159999999999999
2495,99743,483786,-0.08733333333333335
2496,99554,485514,-0.5961111111111111
2497,98913,487405,1.0723333333333334
2498,96559,480802,0.2898039215686275
2499,95457,483377,4.263725490196078
2500,96422,482271,6.918958333333334
2501,133482,462713,-2.5825
2502,134212,464046,-1.9791666666666663
2503,95877,481819,4.930000000000001
2504,134212,464046,-2.2372222222222224
2505,95817,481243,6.199666666666666
2506,133440,466526,-1.2278571428571428
2507,96753,482588,0.6746153846153847
2508,135897,463337,-1.0210256410256409
2509,95935,482760,1.005897435897436
2510,99428,482582,1.3796666666666666
2511,97889,484970,0.8155555555555557
2512,99098,486112,0.7819444444444444
2513,97683,485799,6.075777777777778
2514,99242,486993,2.613809523809524
2515,99286,483269,-0.21000000000000002
2516,133163,463583,-3.3471428571428565
2517,95168,481563,-0.8712820512820513
2518,98887,486570,0.908611111111111
2519,99166,480943,-2.714523809523809
2520,96466,484591,4.931111111111112
2521,94843,483815,0.983
2522,99098,486112,0.7491666666666666
2523,101133,484375,-0.455
2524,133482,462713,-2.031458333333333
2525,97117,485039,6.656078431372549
2526,99743,483786,-2.4688095238095245
2527,97348,480897,-1.9047619047619049
2528,95607,483422,4.46
2529,135469,463609,-1.2021428571428572
2530,101133,484375,-0.3775
2531,97689,485793,5.761794871794871
2532,96182,485163,4.222068965517241
2533,96819,485572,6.198765432098764
2534,96296,484669,3.716153846153847
2535,133163,463583,-2.5554385964912285
2536,97437,480368,-1.9927777777777775
2537,122867,491119,-2.1674774774774774
2538,99306,483253,-0.20333333333333334
2539,99306,483253,-0.20666666666666667
2540,95877,481819,-0.9747222222222219
2541,96391,485330,5.009019607843136
2542,97889,484970,5.886111111111112
2543,132714,467908,-1.0595238095238095
2544,99743,483786,0.02461538461538462
2545,96354,481784,-1.3116666666666668
2546,131784,470213,-1.1805555555555554
2547,97723,484775,0.9258333333333332
2548,96423,485322,5.68470588235294
2549,133163,463583,-2.0875925925925927
2550,121760,490914,-0.009880952380952383
2551,121249,490790,0.6158333333333333
2552,122607,491942,-2.1585057471264366
2553,121473,491260,1.0248717948717947
2554,121651,491240,0.491264367816092
2555,121422,491085,0.6618518518518518
2556,121463,490958,0.9470114942528736
2557,121566,490878,0.7611494252873562
2558,121901,490833,0.28862068965517246
2559,121345,490517,0.776428571428571
2560,122770,490516,-1.1977011494252876
2561,121778,491781,1.4421794871794873
2562,121689,491667,1.3775
2563,121847,491397,0.4171428571428571
2564,121875,491499,0.8151190476190477
2565,122808,490934,-1.0346428571428572
2566,122542,490639,-0.7574074074074074
2567,121196,491677,-2.989876543209877
2568,121326,491259,0.40571428571428564
2569,121621,491427,0.8285714285714286
2570,121954,483986,-0.29833333333333334
2571,118964,484256,0.029333333333333333
2572,120248,484668,-0.6183333333333334
2573,122357,490772,-1.1925
2574,122535,483827,-0.22833333333333333
2575,119166,485374,-1.6786666666666665
2576,120259,489767,-0.06444444444444446
2577,117472,486579,-1.8083333333333333
2578,123104,490214,0.5841666666666666
2579,113610,489499,-0.020000000000000007
2580,112096,473800,-1.1839999999999997
2581,111351,472113,-0.5433333333333333
2582,111353,472113,-0.9266666666666665
2583,111359,472102,-1.3193333333333332
2584,123932,484539,-2.976
2585,124098,484367,-4.1353333333333335
2586,124246,484278,-4.038
2587,124278,484399,-4.217333333333333
2588,124112,484412,-4.384666666666666
2589,124334,484903,-4.306
2590,124380,490566,-4.048571428571429
2591,124553,484712,-4.270666666666666
2592,124620,484768,-4.244
2593,124489,485024,-4.197333333333334
2594,124374,485061,-4.942
2595,124608,485156,-4.325333333333333
2596,124715,485070,-4.4159999999999995
2597,124770,484869,-4.648
2598,124872,485052,-4.688000000000001
2599,124742,485221,-4.538
2600,124442,490645,-4.0112903225806456
2601,123717,485090,-4.743333333333334
2602,123625,485186,-4.059333333333333
2603,123601,484975,-4.596
2604,123508,484901,-4.432666666666667
2605,124785,485289,-4.258
2606,124260,485209,-4.533333333333333
2607,124327,485137,-4.81
2608,124464,485251,-4.574666666666666
2609,124570,485308,-5.114
2610,124518,485449,-4.347333333333333
2611,124331,485528,-3.72
2612,124270,485466,-4.05
2613,124397,485320,-4.561333333333333
2614,124321,485303,-4.522
2615,124824,483712,-4.312
2616,124701,483785,-4.422000000000001
2617,124733,483843,-4.258000000000001
2618,124955,483766,-4.254
2619,124517,490493,-4.344946236559141
2620,125028,483633,-4.336
2621,125099,483791,-4.318
2622,125215,483666,-4.202
2623,123027,483679,-5.551115123125783e-18
2624,124019,485102,-4.256
2625,118722,483727,0.1993333333333333
2626,123985,485140,-3.757333333333333
2627,121393,479500,-2.178
2628,121393,479500,-3.7960000000000003
2629,121382,479506,-4.17
2630,121373,479512,-4.945333333333333
2631,119274,484960,-0.3722222222222222
2632,119351,485134,-0.8373333333333333
2633,119379,485010,-0.3233333333333333
2634,119443,483700,-0.785
2635,121307,492287,-0.21583333333333332
2636,127018,480472,-3.361666666666667
2637,123436,485515,-0.555
2638,121772,483474,-1.205
2639,121402,483507,-0.54
2640,120957,480313,-3.8259999999999996
2641,120960,480307,-3.002666666666667
2642,120959,480302,-3.7873333333333337
2643,120959,480286,-5.1259999999999994
2644,119067,484874,-0.3444444444444444
2645,124762,490416,-4.103763440860216
2646,119254,485017,-0.4605555555555556
2647,119172,485042,-0.4533333333333333
2648,119533,485069,-0.43599999999999994
2649,120018,485251,-0.5494444444444445
2650,125563,481749,-2.305555555555556
2651,125635,481627,-2.630555555555556
2652,125460,481542,-3.0655555555555556
2653,125222,481468,-2.770555555555555
2654,125155,481343,-2.7361111111111107
2655,125266,481402,-2.8466666666666662
2656,125442,481348,-3.5344444444444445
2657,136710,463782,-0.8960000000000001
2658,137634,465291,-0.8280000000000001
2659,137478,465304,-0.8260000000000002
2660,137524,465134,-0.8320000000000001
2661,137149,465050,-0.8799999999999999
2662,136095,464705,-1.006
2663,136534,465788,-0.9833333333333332
2664,136291,465575,-0.978
2665,135438,465328,-1.02
2666,135481,465029,-1.056
2667,135801,464746,-0.982
2668,136480,465146,-0.965
2669,135156,461766,-0.9280000000000002
2670,134744,462160,-0.9880000000000001
2671,124871,490506,-4.477142857142856
2672,133897,462845,-1.332
2673,133430,462069,-1.208
2674,136128,464076,-0.7013333333333333
2675,135721,461999,-0.85
2676,135858,464191,-0.9960000000000001
2677,135851,464183,-1.2446666666666668
2678,135536,463542,-1.006
2679,135530,463545,-1.0079999999999998
2680,125241,481396,-3.0755555555555554
2681,125241,481396,-3.210555555555555
2682,131429,480791,-1.8499999999999999
2683,119441,482594,-0.7505555555555556
2684,119527,482518,-1.3566666666666667
2685,119916,482425,-1.261666666666667
2686,122143,480746,-1.1960000000000002
2687,122135,480748,-1.8553333333333335
2688,121801,479450,-1.752
2689,121670,479307,-1.184
2690,121639,479243,-1.016
2691,125104,490437,-4.318
2692,124961,490611,-4.235555555555555
2693,124822,490704,-4.187526881720431
2694,124740,490673,-4.359139784946236
2695,124673,490724,-4.402666666666667
2696,123445,491622,-0.8228571428571428
2697,123561,491479,-0.8261290322580643
2698,123488,491379,-0.8778494623655912
2699,123417,491287,-0.919032258064516
2700,124795,491750,-2.5604504504504506
2701,124109,491284,-3.319479166666667
2702,124109,491284,-2.8918749999999998
2703,125077,490430,-3.0557471264367817
2704,125077,490430,-2.5524999999999998
2705,124749,490527,-4.115444444444445
2706,124456,490404,-4.190777777777778
2707,123359,491441,-0.7669230769230772
2708,126071,491446,-2.3983333333333334
2709,127097,492007,-2.3074193548387103
2710,98920,481360,-0.32000000000000006
2711,98920,481360,-0.48518518518518516
2712,111038,490140,-2.8419841269841264
2713,111038,490140,-3.0119047619047623
2714,98920,481360,-0.49
2715,98920,481360,-0.11066666666666666
2716,121109,483575,-0.052500000000000005
2717,121261,483962,-0.35000000000000003
2718,121255,483856,-0.285
2719,121126,483864,-0.26083333333333336
2720,122451,490909,-0.9975
2721,122545,491029,-0.9225000000000001
2722,122634,491153,-0.9016666666666666
2723,122029,487397,-0.2075
2724,119483,483955,-0.31833333333333336
2725,119572,483860,-0.3816666666666667
2726,118119,483593,0.24250000000000002
2727,118105,483513,0.24333333333333332
2728,117983,483538,0.2225
2729,120965,492639,-1.3041666666666667
2730,130511,463000,-1.1375
2731,123991,487503,0.052500000000000005
2732,124074,487480,0.15250000000000002
2733,124158,487468,0.18
2734,116881,484519,-1.9833333333333332
2735,120921,464013,-0.26666666666666666
2736,120924,464018,-0.265
2737,121084,463890,-0.25333333333333335
2738,121087,463895,-0.9008333333333334
2739,121089,463898,-1.7441666666666669
2740,121188,463872,-1.04
2741,112112,473465,-2.3499999999999996
2742,112102,473467,-1.3166666666666669
2743,112092,473470,-1.3575000000000002
2744,112030,473365,-3.5725000000000002
2745,112027,473396,-0.845
2746,112030,473407,-0.8691666666666666
2747,121393,479500,-2.743333333333333
2748,121373,479512,-4.9399999999999995
2749,124182,487451,0.1825
2750,120874,485355,-0.3025
2751,120924,485376,-0.44166666666666665
2752,120865,485566,-0.06916666666666667
2753,96578,481571,2.94
2754,96827,481387,0.3833333333333333
2755,122335,485419,-0.1716666666666667
2756,122352,485408,-0.095
2757,122389,485440,-0.1625
2758,122409,485432,-0.095
2759,122453,485447,-0.095
2760,122456,485467,0.0008333333333333318
2761,122505,485487,-0.26916666666666667
2762,122715,485552,-0.18916666666666668
2763,122139,490326,0.11666666666666665
2764,118591,487182,-0.23833333333333334
2765,95019,482502,1.4991666666666668
2766,95842,484480,1.4175
2767,96582,486268,1.2225
2768,120438,492644,-1.4533333333333331
2769,120152,491779,1.711111111111111
2770,120861,491054,-0.25888888888888895
2771,119405,490646,0.8066666666666666
2772,118568,490441,0.47333333333333333
2773,118371,489217,-0.07444444444444444
2774,118637,489226,-0.5666666666666668
2775,119583,485483,-1.752222222222222
2776,120193,483816,-0.31444444444444447
2777,120548,486864,-0.6166666666666667
2778,120717,487863,-0.32555555555555554
2779,120504,487659,-0.3988888888888889
2780,121378,485294,-0.6777777777777777
2781,124945,486402,-0.3755555555555555
2782,119470,485328,-1.6744444444444444
2783,120297,485847,-1.9999999999999998
2784,121743,486836,-0.3233333333333333
2785,123249,490633,-1.6344444444444444
2786,119024,489637,-0.4877777777777778
2787,119028,489560,-0.5433333333333334
2788,119162,489347,-1.898888888888889
2789,119353,489316,-1.0799999999999998
2790,118823,488956,-2.1166666666666667
2791,119915,492207,-1.1977777777777776
2792,119921,489906,0.45444444444444443
2793,120331,483848,0.035555555555555556
2794,122516,485364,-0.7366666666666666
2795,113943,485832,-3.917777777777778
2796,124107,486043,-0.16222222222222224
2797,118423,487356,-0.5200000000000001
2798,120767,487287,-0.4611111111111111
2799,123821,486909,0.008888888888888889
2800,120238,482615,-1.7699999999999998
2801,121004,487189,-0.17777777777777778
2802,119786,481964,-1.4566666666666668
2803,125017,478336,-3.8699999999999997
2804,123076,490296,0.2622222222222223
2805,120327,489497,1.1986666666666665
2806,120629,489379,1.3119999999999998
2807,122350,487083,-3.211666666666667
2808,122482,485453,-0.03222222222222223
2809,121906,478791,-0.46166666666666667
2810,121889,478802,-0.2966666666666667
2811,121864,478911,-0.2733333333333334
2812,121867,478904,-0.11583333333333333
2813,121858,478911,-0.21416666666666667
2814,116883,484618,-1.9100000000000001
2815,116671,485100,-1.6066666666666667
2816,121843,478941,-0.27166666666666667
2817,121867,478954,-0.42166666666666663
2818,121892,484091,-0.16250000000000003
2819,121829,484251,-0.23
2820,121448,484060,-0.3925
2821,121186,484091,-0.2925
2822,135201,474028,-1.2700000000000002
2823,135186,474006,-1.4766666666666668
2824,135132,473968,-1.5233333333333334
2825,135218,473909,-1.4800000000000002
2826,135278,473931,-1.4366666666666668
2827,135721,473814,-0.9088888888888889
2828,121787,479032,-0.28500000000000003
2829,121776,479021,-0.18583333333333335
2830,121839,478992,-0.6408333333333333
2831,121821,478980,-0.16500000000000004
2832,127683,473435,0.015833333333333338
2833,127825,473280,-0.06333333333333334
2834,129179,484827,-0.15833333333333333
2835,128499,485465,-0.12583333333333332
2836,127716,473364,-0.03666666666666667
2837,127948,473144,-0.21999999999999997
2838,127967,473082,-0.26555555555555554
2839,120867,485424,-0.28333333333333327
2840,120850,485424,-0.27999999999999997
2841,120882,485421,-0.2733333333333334
2842,120921,485589,-0.21222222222222223
2843,120920,485587,-0.5466666666666667
2844,120922,485523,-0.3066666666666667
2845,120922,485502,-0.6833333333333332
2846,120924,485438,-0.6333333333333333
2847,120926,485414,-0.38666666666666666
2848,120924,485376,-0.25888888888888895
2849,119876,466046,-3.678888888888889
2850,119878,466055,-4.04
2851,119884,466066,-4.94
2852,119293,466287,-2.901111111111111
2853,119296,466297,-3.2055555555555557
2854,119303,466306,-3.6722222222222225
2855,119303,466306,-5.235555555555556
2856,120372,465752,-3.533333333333333
2857,120376,465756,-4.563333333333333
2858,119468,481661,-2.6
2859,119468,481656,-2.636666666666667
2860,119468,481648,-3.1944444444444446
2861,119468,481636,-3.7022222222222223
2862,119434,481660,-2.5933333333333333
2863,119434,481655,-2.9166666666666665
2864,119434,481645,-3.5
2865,119434,481634,-3.8333333333333335
2866,125219,486193,-1.3225
2867,125217,485911,-0.9933333333333334
2868,125265,485728,8.673617379884035e-19
2869,127992,480052,-1.9525
2870,128634,479749,-2.4275
2871,128220,480208,-1.93
2872,122477,483676,-0.03500000000000001
2873,122585,483769,-0.04
2874,123140,485822,-1.58
2875,123284,486036,-1.145
2876,116071,486829,-1.8025
2877,115992,486584,-1.2125
2878,126029,480510,-2.2475
2879,125929,480758,-3.5525
2880,126003,480702,-3.128333333333333
2881,120920,485589,-0.4366666666666667
2882,120867,485424,-0.32
2883,120925,485486,-0.0377777777777778
2884,120951,485496,-0.2933333333333333
2885,130003,468269,-1.27
2886,122381,491718,-2.1966666666666668
2887,120865,485566,-0.0688888888888889
2888,121188,463869,-0.5122222222222222
2889,121187,463880,-1.8133333333333335
2890,113923,489497,0.33858333333333335
2891,114021,489496,0.3714634146341463
2892,114122,489497,0.27358333333333335
2893,114540,489353,0.11928571428571431
2894,114742,488556,-1.7316666666666665
2895,116054,488613,-1.6623999999999999
2896,123096,484194,-3.336666666666667
2897,123133,484056,-0.8666666666666667
2898,120385,488847,0.07500000000000001
2899,123084,489652,-0.40499999999999997
2900,123438,489443,0.935
2901,123431,489320,0.9375
2902,123369,489365,0.7375
2903,113582,488235,-4.215
2904,113474,488161,-3.778333333333333
2905,113582,488019,-3.935
2906,118485,487475,-1.97
2907,118533,487627,-1.5875000000000001
2908,119817,487270,0.04000000000000001
2909,119772,487229,0.04249999999999998
2910,119119,485503,-1.8583333333333334
2911,119444,485685,-2.0825
2912,120033,485867,-1.5750000000000002
2913,121672,485312,-1.1150000000000002
2914,121472,485272,-0.9811111111111112
2915,121575,485325,-1.2366666666666666
2916,121628,485296,-1.5058333333333336
2917,116583,489257,-2.3638211382113825
2918,123839,484959,-3.8625000000000003
2919,123892,484867,-4.26
2920,124004,484923,-4.33
2921,128291,485533,0.31444444444444447
2922,120728,483857,-0.04749999999999999
2923,120463,484020,0.33166666666666667
2924,122948,483733,0.03583333333333333
2925,122843,483674,-0.006666666666666668
2926,119787,482423,-1.0925
2927,121395,482676,-1.3650000000000002
2928,121388,482475,-1.43
2929,118338,488553,-0.21309523809523803
2930,118434,488506,-0.28380952380952384
2931,111647,472798,-0.6
2932,124538,484853,-4.313333333333333
2933,111519,472523,-0.4288888888888889
2934,111524,472521,-0.38222222222222224
2935,111526,472518,-1.0733333333333335
2936,111547,472488,-4.336666666666667
2937,111556,472512,-3.123333333333333
2938,111517,472514,-0.5666666666666668
2939,111650,472799,-0.8866666666666667
2940,111661,472797,-1.6000000000000003
2941,117017,488268,-1.5366666666666666
2942,116356,487722,-1.6416666666666666
2943,120081,487576,-0.32666666666666666
2944,122100,487332,-0.22666666666666668
2945,123869,486944,0.055
2946,123128,486138,-0.8433333333333334
2947,117076,488500,-1.4261788617886175
2948,117021,485856,-1.8933333333333333
2949,119163,484536,-0.3666666666666667
2950,119383,482667,-1.3933333333333333
2951,119380,483135,-1.8233333333333333
2952,127312,481280,-2.956666666666666
2953,122800,485446,-0.47333333333333333
2954,114803,483907,-0.6749999999999999
2955,120746,477740,-0.8177777777777777
2956,120743,477741,-2.2833333333333337
2957,120740,477743,-2.77
2958,120268,476841,-1.4066666666666665
2959,120265,476840,-1.6366666666666667
2960,120262,476839,-2.2644444444444445
2961,120429,476236,-0.7133333333333334
2962,120427,476236,-1.768888888888889
2963,120425,476235,-2.0344444444444445
2964,116413,471455,-0.8044444444444444
2965,116411,471457,-0.8166666666666668
2966,116408,471458,-1.4377777777777778
2967,115945,471240,-0.4233333333333333
2968,115944,471243,-0.92
2969,115941,471246,-1.4111111111111112
2970,115168,471264,-0.9333333333333335
2971,115167,471266,-1.1877777777777776
2972,115165,471270,-1.6555555555555557
2973,120623,489030,0.29666666666666663
2974,118178,488533,-0.42833333333333334
2975,118826,465611,-0.6677777777777778
2976,118824,465607,-0.9366666666666666
2977,118821,465605,-1.4877777777777779
2978,118808,465625,-0.33888888888888885
2979,118804,465617,-1.4155555555555555
2980,118802,465613,-1.64
2981,120680,487306,0.6
2982,120684,487384,-0.3166666666666667
2983,120687,487440,-0.22444444444444445
2984,124110,489663,-3.033333333333333
2985,122405,489044,0.29833333333333334
2986,97098,483340,7.223333333333334
2987,116490,488540,-1.696333333333333
2988,97016,483319,7.187777777777778
2989,126096,480928,-3.771666666666667
2990,125655,480054,-3.576666666666666
2991,127468,481029,-3.793333333333333
2992,130107,475454,-1.77
2993,130107,475454,-1.495
2994,129948,475405,-1.7650000000000001
2995,129948,475405,-1.3250000000000002
2996,129855,475381,-1.7349999999999999
2997,129855,475381,-1.27
2998,129672,475322,-1.895
2999,129672,475322,-1.4466666666666668
3000,129572,475296,-1.95
3001,129572,475296,-1.435
3002,129339,475282,-1.935
3003,129339,475282,-1.69
3004,112048,473681,-0.8766666666666666
3005,112048,473681,-0.3666666666666667
3006,116583,488561,-1.4500000000000002
3007,117594,485390,-2.0033333333333334
3008,120130,482320,-1.7583333333333333
3009,126681,481171,-3.708333333333333
3010,127395,480990,-3.706666666666667
3011,118223,488192,-0.38999999999999996
3012,117131,489298,0.22992063492063486
3013,115620,487500,-1.6400000000000001
3014,116959,484621,-1.775
3015,127253,481311,-3.0283333333333333
3016,126556,478446,-2.6166666666666667
3017,127727,478752,-2.211666666666667
3018,120221,489221,-0.5449999999999999
3019,119951,489565,1.805
3020,121987,487307,-0.33166666666666667
3021,120810,487829,-0.5633333333333332
3022,120875,487590,-0.375
3023,118173,488666,-0.32804878048780484
3024,120733,487608,-0.43500000000000005
3025,120690,487531,-0.255
3026,121498,487517,-0.18333333333333332
3027,121487,487376,0.3533333333333334
3028,121366,487229,-0.6366666666666666
3029,121520,484366,-0.265
3030,121752,484349,-0.26333333333333336
3031,121956,484271,-0.18333333333333335
3032,121985,484220,-0.14833333333333334
3033,122529,484223,-0.35833333333333334
3034,121620,483895,-0.3666666666666667
3035,125601,485544,-3.0616666666666665
3036,123123,484361,-2.791666666666667
3037,116604,489430,-0.24097560975609753
3038,124720,480609,-3.91
3039,124754,480440,-4.37
3040,110703,492473,-2.005
3041,110711,492430,-1.8450000000000002
3042,110726,492381,-1.7799999999999998
3043,110678,492347,-1.565
3044,120555,488455,-0.5433333333333333
3045,120532,488401,-0.32666666666666666
3046,120596,488552,nan
3047,120575,488510,-0.6466666666666666
3048,116715,489430,-0.21025
3049,119321,463649,-0.8516666666666668
3050,119345,463646,0.6599999999999999
3051,119333,463643,-1.3666666666666667
3052,119323,463644,-1.1
3053,119316,463643,-1.21
3054,125351,467992,-2.3899999999999997
3055,125348,467993,-2.3549999999999995
3056,125263,467706,-2.3499999999999996
3057,125265,467717,-2.3449999999999998
3058,125220,467338,-2.38
3059,125219,467335,-2.4799999999999995
3060,124172,466719,-2.12
3061,124172,466716,-2.1350000000000002
3062,124574,466522,-2.548333333333333
3063,124571,466523,-2.6500000000000004
3064,124945,465868,-2.005
3065,124943,465871,-2.055
3066,116920,489429,0.0003174603174603235
3067,124824,465703,-2.1333333333333333
3068,124818,465713,-2.225
3069,124781,466340,-2.4799999999999995
3070,123587,489548,-1.0433333333333332
3071,120965,492133,-0.6766666666666667
3072,121405,491910,-3.2533333333333334
3073,126566,481707,-3.983333333333333
3074,125709,489677,-0.6999999999999998
3075,120187,484017,-0.05333333333333333
3076,119403,483855,-0.48
3077,119688,487552,-0.15333333333333332
3078,123174,487388,0.7799999999999999
3079,122954,487186,0.77
3080,124944,486139,-0.9400000000000001
3081,124152,485718,-0.12
3082,118933,484625,-0.25
3083,122521,486984,0.27666666666666667
3084,122524,486978,-0.22777777777777777
3085,125505,476987,-3.6066666666666665
3086,125512,476979,-3.461666666666667
3087,125515,476972,-2.795
3088,115082,486384,-1.6733333333333331
3089,115114,486255,-1.8666666666666665
3090,115172,487186,nan
3091,120963,487322,-0.3
3092,125870,479373,-2.3200000000000003
3093,124635,490597,-4.373333333333333
3094,124893,483999,-4.633333333333334
3095,125113,483894,-4.486666666666667
3096,125044,483735,-4.413333333333333
3097,117675,484808,-1.7066666666666668
3098,117487,486254,-1.1766666666666665
3099,117762,485634,-1.45
3100,116885,485634,-1.79
3101,117779,487790,-0.15333333333333335
3102,123194,484488,-5.010000000000001
3103,124128,484663,-4.0266666666666655
3104,114331,486170,-1.9033333333333333
3105,118970,484785,-0.5
3106,117316,489427,0.03138211382113821
3107,118937,484410,-0.175
3108,122238,486952,0.44333333333333336
3109,121433,486919,-0.08666666666666667
3110,121476,486917,-0.275
3111,121663,487851,0.37666666666666665
3112,123855,489537,-0.9133333333333334
3113,118220,489611,-0.552520325203252
3114,118282,488690,-0.39999999999999997
3115,119459,488713,-0.39
3116,119990,487577,-0.12
3117,120144,489181,-0.48333333333333334
3118,120234,488178,-0.25333333333333335
3119,120124,487894,-0.4566666666666667
3120,121608,487894,-0.1366666666666667
3121,117759,488151,-0.05999999999999999
3122,117865,487901,-0.1566666666666667
3123,123778,486974,0.09
3124,118221,489515,-0.3597560975609756
3125,123143,488997,0.16
3126,123317,484944,-4.61
3127,124491,479463,-4.1433333333333335
3128,120928,464022,-1.4
3129,120808,464108,-0.265
3130,120811,464112,-1.665
3131,120999,463961,-0.33
3132,121001,463963,-1.155
3133,124387,484658,-4.653333333333333
3134,124754,485720,-0.6733333333333333
3135,118234,489431,-0.27325396825396825
3136,115226,485805,-1.76
3137,119299,485256,-1.3233333333333333
3138,124657,483607,-4.305
3139,124890,483569,-4.23
3140,119809,484984,nan
3141,123756,489538,-0.86
3142,130333,462695,-1.1450000000000002
3143,130333,462695,-1.1900000000000002
3144,122243,486467,-0.22666666666666666
3145,115285,485658,nan
3146,121657,487232,-0.4166666666666667
3147,121559,485816,-0.28
3148,124500,486444,-0.31666666666666665
3149,122143,487491,-0.18333333333333335
3150,119843,485176,nan
3151,122668,486112,-0.49333333333333335
3152,120429,486242,-1.2766666666666666
3153,119162,486467,-0.29
3154,120209,484403,-0.33
3155,119267,486493,-0.13
3156,118533,486119,-0.47333333333333333
3157,120870,488167,-0.3566666666666667
3158,122108,486467,-1.0333333333333332
3159,115131,487504,-2.2366666666666664
3160,118365,489437,-0.29753968253968255
3161,127491,482879,-2.3666666666666667
3162,126213,487561,0.7599999999999999
3163,126439,487196,1.2066666666666668
3164,126550,487107,0.37000000000000005
3165,126257,487307,0.6900000000000001
3166,126524,487364,0.7400000000000001
3167,119591,484218,-0.5133333333333333
3168,119612,484222,-0.5233333333333333
3169,119639,484165,-0.49666666666666665
3170,117131,485857,-1.8833333333333335
3171,120833,481962,-1.71
3172,119291,486565,-0.51
3173,118464,483728,-0.51
3174,118718,483350,-0.22333333333333333
3175,118815,483062,-0.3166666666666667
3176,118885,483750,-0.34
3177,118860,482879,-0.27999999999999997
3178,135042,461817,-0.35000000000000003
3179,118657,483204,-0.41333333333333333
3180,124929,490557,-4.553333333333334
3181,114371,486053,-1.9333333333333333
3182,119572,493727,0.18000000000000002
