,OBJECTNUMMER,Soortnaam_NL,Boomnummer,Soortnaam_WTS,Boomtype,Boomhoogte,Plantjaar,Eigenaar,Beheerder,Categorie,SOORT_KORT,SDVIEW,RADIUS,WKT_LNG_LAT,WKT_LAT_LNG,LNG,LAT,Unnamed: 17
11665,11666,Witte paardenkastanje,592133,Aesculus hippocastanum,Boom niet vrij uitgroeiend,Onbekend,1996,Gemeente Amsterdam,Stadsdeel Zuid,Aesculus,Aesculus,K,1,POINT(4.896369 52.355025),POINT(52.355025 4.896369),4.896369,52.355025,
11667,11668,Rode paardenkastanje (cultuurvariëteit),592131,Aesculus carnea `Plantierensis`,Boom niet vrij uitgroeiend,Onbekend,1996,Gemeente Amsterdam,Stadsdeel Zuid,Aesculus,Aesculus,K,1,POINT(4.895358 52.353562),POINT(52.353562 4.895358),4.895358,52.353562,
21793,21794,Veldesdoorn,582473,Acer campestre,Boom vrij uitgroeiend,Onbekend,1990,Gemeente Amsterdam,Stadsdeel Zuid,Acer,Acer,K,1,POINT(4.8972 52.354215),POINT(52.354215 4.8972),4.8972,52.354215,
22942,22943,Witte paardenkastanje (cultuurvariëteit),583439,Aesculus hippocastanum `Pyramidalis`,Boom niet vrij uitgroeiend,Onbekend,1994,Gemeente Amsterdam,Stadsdeel Zuid,Aesculus,Aesculus,K,1,POINT(4.896826 52.355121),POINT(52.355121 4.896826),4.896826,52.355121,
23041,23042,Tamme kastanje,583421,Castanea sativa,Boom niet vrij uitgroeiend,6 tot 9 m.,2003,Gemeente Amsterdam,Stadsdeel Zuid,Overig,Castanea,K,2,POINT(4.894796 52.354667),POINT(52.354667 4.894796),4.894796,52.354667,
23042,23043,Eenstijlige meidoorn (cultuurvariëteit),583419,Crataegus monogyna `Stricta`,Boom vrij uitgroeiend,tot 6 m.,2007,Gemeente Amsterdam,Stadsdeel Zuid,Crataegus,Crataegus,K,1,POINT(4.894154 52.354198),POINT(52.354198 4.894154),4.894154,52.354198,
24784,24785,Gewone esdoorn,581610,Acer pseudoplatanus,Boom niet vrij uitgroeiend,Onbekend,1992,Gemeente Amsterdam,Stadsdeel Zuid,Acer,Acer,K,1,POINT(4.8971 52.355134),POINT(52.355134 4.8971),4.8971,52.355134,
24785,24786,Zwarte els,581608,Alnus glutinosa,Boom niet vrij uitgroeiend,6 tot 9 m.,1980,Gemeente Amsterdam,Stadsdeel Zuid,Alnus,Alnus,K,2,POINT(4.895904 52.354103),POINT(52.354103 4.895904),4.895904,52.354103,
24786,24787,Kraakwilg,581607,Salix fragilis,Boom vrij uitgroeiend,9 tot 12 m.,1970,Gemeente Amsterdam,Stadsdeel Zuid,Salix,Salix,K,3,POINT(4.897791 52.355041),POINT(52.355041 4.897791),4.897791,52.355041,
24787,24788,Zwarte els,581606,Alnus glutinosa,Boom vrij uitgroeiend,6 tot 9 m.,2000,Gemeente Amsterdam,Stadsdeel Zuid,Alnus,Alnus,K,2,POINT(4.897057 52.354538),POINT(52.354538 4.897057),4.897057,52.354538,
25479,25480,Krimlinde,578559,Tilia europaea `Euchlora`,Boom niet vrij uitgroeiend,tot 6 m.,2004,Gemeente Amsterdam,Stadsdeel Zuid,Tilia,Tilia,K,1,POINT(4.895158 52.354195),POINT(52.354195 4.895158),4.895158,52.354195,
25480,25481,Tulpenboom (cultuurvariëteit),578558,Liriodendron tulipifera `Aureomarginatum`,Boom niet vrij uitgroeiend,6 tot 9 m.,2004,Gemeente Amsterdam,Stadsdeel Zuid,Overig,Liriodendron,K,2,POINT(4.895727 52.353767),POINT(52.353767 4.895727),4.895727,52.353767,
25608,25609,Witte paardenkastanje (cultuurvariëteit),578264,Aesculus hippocastanum `Pyramidalis`,Boom niet vrij uitgroeiend,12 tot 15 m.,1975,Gemeente Amsterdam,Stadsdeel Zuid,Aesculus,Aesculus,K,4,POINT(4.897186 52.355183),POINT(52.355183 4.897186),4.897186,52.355183,
25609,25610,Witte paardenkastanje (cultuurvariëteit),578263,Aesculus hippocastanum `Pyramidalis`,Boom niet vrij uitgroeiend,tot 6 m.,2006,Gemeente Amsterdam,Stadsdeel Zuid,Aesculus,Aesculus,K,1,POINT(4.895993 52.354938),POINT(52.354938 4.895993),4.895993,52.354938,
25610,25611,Smalbladige es (cultuurvariëteit),578262,Fraxinus angustifolia `Raywood`,Boom niet vrij uitgroeiend,6 tot 9 m.,2003,Gemeente Amsterdam,Stadsdeel Zuid,Fraxinus,Fraxinus,K,2,POINT(4.894971 52.35441),POINT(52.35441 4.894971),4.894971,52.35441,
25611,25612,Smalbladige es (cultuurvariëteit),578261,Fraxinus angustifolia `Raywood`,Boom niet vrij uitgroeiend,6 tot 9 m.,2003,Gemeente Amsterdam,Stadsdeel Zuid,Fraxinus,Fraxinus,K,2,POINT(4.894883 52.354418),POINT(52.354418 4.894883),4.894883,52.354418,
25709,25710,Tamme kastanje,578236,Castanea sativa,Boom niet vrij uitgroeiend,6 tot 9 m.,2003,Gemeente Amsterdam,Stadsdeel Zuid,Overig,Castanea,K,2,POINT(4.894215 52.354539),POINT(52.354539 4.894215),4.894215,52.354539,
25710,25711,Eenstijlige meidoorn,578235,Crataegus monogyna,Boom vrij uitgroeiend,6 tot 9 m.,2007,Gemeente Amsterdam,Stadsdeel Zuid,Crataegus,Crataegus,K,2,POINT(4.894112 52.354268),POINT(52.354268 4.894112),4.894112,52.354268,
38126,38127,Peer (cultuurvariëteit),567021,Pyrus communis caucasica,Boom niet vrij uitgroeiend,6 tot 12 m.,1997,Gemeente Amsterdam,Stadsdeel Zuid,Overig,Pyrus,K,3,POINT(4.893151 52.3541),POINT(52.3541 4.893151),4.893151,52.3541,
39690,39691,Gewone esdoorn,564513,Acer pseudoplatanus,Boom niet vrij uitgroeiend,12 tot 18 m.,1967,Gemeente Amsterdam,Stadsdeel Zuid,Acer,Acer,K,5,POINT(4.89299 52.354078),POINT(52.354078 4.89299),4.89299,52.354078,
39733,39734,Fladderiep,564763,Ulmus laevis,Boom niet vrij uitgroeiend,9 tot 12 m.,1996,Gemeente Amsterdam,Stadsdeel Zuid,Ulmus,Ulmus,K,3,POINT(4.895024 52.354159),POINT(52.354159 4.895024),4.895024,52.354159,
39734,39735,Eenstijlige meidoorn,564762,Crataegus monogyna,Boom vrij uitgroeiend,6 tot 9 m.,1999,Gemeente Amsterdam,Stadsdeel Zuid,Crataegus,Crataegus,K,2,POINT(4.894404 52.354074),POINT(52.354074 4.894404),4.894404,52.354074,
39875,39876,Pruim,564467,Prunus domestica,Boom niet vrij uitgroeiend,Onbekend,1982,Gemeente Amsterdam,Stadsdeel Zuid,Prunus,Prunus,K,1,POINT(4.896348 52.354624),POINT(52.354624 4.896348),4.896348,52.354624,
65777,65778,Rode paardenkastanje (cultuurvariëteit),533126,Aesculus carnea `Plantierensis`,Boom niet vrij uitgroeiend,6 tot 9 m.,1996,Gemeente Amsterdam,Stadsdeel Zuid,Aesculus,Aesculus,K,2,POINT(4.895494 52.353594),POINT(52.353594 4.895494),4.895494,52.353594,
65798,65799,Gewone beuk,532864,Fagus sylvatica,Boom vrij uitgroeiend,Onbekend,1996,Gemeente Amsterdam,Stadsdeel Zuid,Overig,Fagus,K,1,POINT(4.894317 52.354061),POINT(52.354061 4.894317),4.894317,52.354061,
65854,65855,Witte paardenkastanje,532854,Aesculus hippocastanum,Boom niet vrij uitgroeiend,6 tot 9 m.,1996,Gemeente Amsterdam,Stadsdeel Zuid,Aesculus,Aesculus,K,2,POINT(4.894425 52.353635),POINT(52.353635 4.894425),4.894425,52.353635,
65856,65857,Witte paardenkastanje,532852,Aesculus hippocastanum,Boom niet vrij uitgroeiend,Onbekend,1990,Gemeente Amsterdam,Stadsdeel Zuid,Aesculus,Aesculus,K,1,POINT(4.893976 52.354287),POINT(52.354287 4.893976),4.893976,52.354287,
67868,67869,Kers (cultuurvariëteit),530796,Prunus `Spire`,Boom niet vrij uitgroeiend,tot 6 m.,2005,Gemeente Amsterdam,Stadsdeel Zuid,Prunus,Prunus,K,1,POINT(4.899627 52.353767),POINT(52.353767 4.899627),4.899627,52.353767,
67869,67870,Kers (cultuurvariëteit),530795,Prunus `Spire`,Boom niet vrij uitgroeiend,tot 6 m.,2005,Gemeente Amsterdam,Stadsdeel Zuid,Prunus,Prunus,K,1,POINT(4.89979 52.353862),POINT(52.353862 4.89979),4.89979,52.353862,
68112,68113,Witte paardenkastanje,530978,Aesculus hippocastanum,Boom niet vrij uitgroeiend,9 tot 12 m.,1996,Gemeente Amsterdam,Stadsdeel Zuid,Aesculus,Aesculus,K,3,POINT(4.896495 52.355054),POINT(52.355054 4.896495),4.896495,52.355054,
68113,68114,Witte paardenkastanje,530977,Aesculus hippocastanum,Boom niet vrij uitgroeiend,Onbekend,1996,Gemeente Amsterdam,Stadsdeel Zuid,Aesculus,Aesculus,K,1,POINT(4.896274 52.355),POINT(52.355 4.896274),4.896274,52.355,
68162,68163,Witte paardenkastanje,530976,Aesculus hippocastanum,Boom niet vrij uitgroeiend,Onbekend,1993,Gemeente Amsterdam,Stadsdeel Zuid,Aesculus,Aesculus,K,1,POINT(4.896154 52.354971),POINT(52.354971 4.896154),4.896154,52.354971,
68172,68173,Witte paardenkastanje,530966,Aesculus hippocastanum,Boom niet vrij uitgroeiend,Onbekend,1992,Gemeente Amsterdam,Stadsdeel Zuid,Aesculus,Aesculus,K,1,POINT(4.898361 52.355049),POINT(52.355049 4.898361),4.898361,52.355049,
68173,68174,Witte paardenkastanje,530965,Aesculus hippocastanum,Boom niet vrij uitgroeiend,Onbekend,1990,Gemeente Amsterdam,Stadsdeel Zuid,Aesculus,Aesculus,K,1,POINT(4.898302 52.355137),POINT(52.355137 4.898302),4.898302,52.355137,
68299,68300,Gewone beuk,530930,Fagus sylvatica,Boom vrij uitgroeiend,tot 6 m.,2004,Gemeente Amsterdam,Stadsdeel Zuid,Overig,Fagus,K,1,POINT(4.898418 52.354183),POINT(52.354183 4.898418),4.898418,52.354183,
69294,69295,Witte paardenkastanje,529172,Aesculus hippocastanum,Boom niet vrij uitgroeiend,Onbekend,1980,Gemeente Amsterdam,Stadsdeel Zuid,Aesculus,Aesculus,K,1,POINT(4.896999 52.353887),POINT(52.353887 4.896999),4.896999,52.353887,
69299,69300,Gewone plataan,529166,Platanus hispanica,Boom niet vrij uitgroeiend,Onbekend,1988,Gemeente Amsterdam,Stadsdeel Zuid,Platanus,Platanus,K,1,POINT(4.89482 52.353488),POINT(52.353488 4.89482),4.89482,52.353488,
69342,69343,Veldesdoorn,529409,Acer campestre,Boom niet vrij uitgroeiend,Onbekend,1984,Gemeente Amsterdam,Stadsdeel Zuid,Acer,Acer,K,1,POINT(4.896805 52.353796),POINT(52.353796 4.896805),4.896805,52.353796,
69354,69355,Zoete kers (cultuurvariëteit),529157,Prunus avium `Plena`,Boom niet vrij uitgroeiend,Onbekend,1985,Gemeente Amsterdam,Stadsdeel Zuid,Prunus,Prunus,K,1,POINT(4.899244 52.354013),POINT(52.354013 4.899244),4.899244,52.354013,
69365,69366,Smalbladige es (cultuurvariëteit),529145,Fraxinus angustifolia `Raywood`,Boom niet vrij uitgroeiend,Onbekend,1967,Gemeente Amsterdam,Stadsdeel Zuid,Fraxinus,Fraxinus,K,1,POINT(4.894963 52.354467),POINT(52.354467 4.894963),4.894963,52.354467,
69395,69396,Witte paardenkastanje,529395,Aesculus hippocastanum,Boom niet vrij uitgroeiend,Onbekend,1975,Gemeente Amsterdam,Stadsdeel Zuid,Aesculus,Aesculus,K,1,POINT(4.898082 52.354101),POINT(52.354101 4.898082),4.898082,52.354101,
69415,69416,Gewone esdoorn,529136,Acer pseudoplatanus,Boom niet vrij uitgroeiend,Onbekend,1980,Gemeente Amsterdam,Stadsdeel Zuid,Acer,Acer,K,1,POINT(4.897765 52.355147),POINT(52.355147 4.897765),4.897765,52.355147,
69420,69421,Witte paardenkastanje,529131,Aesculus hippocastanum,Boom niet vrij uitgroeiend,15 tot 18 m.,1930,Gemeente Amsterdam,Stadsdeel Zuid,Aesculus,Aesculus,K,5,POINT(4.895022 52.353496),POINT(52.353496 4.895022),4.895022,52.353496,
69423,69424,Gewone plataan,529128,Platanus hispanica,Boom niet vrij uitgroeiend,18 tot 24 m.,1891,Gemeente Amsterdam,Stadsdeel Zuid,Platanus,Platanus,K,7,POINT(4.895713 52.354787),POINT(52.354787 4.895713),4.895713,52.354787,
69782,69783,Amerikaanse linde (cultuurvariëteit),529039,Tilia americana `Redmond`,Gekandelaberde boom,6 tot 9 m.,1990,Gemeente Amsterdam,Stadsdeel Zuid,Tilia,Tilia,K,2,POINT(4.893965 52.355157),POINT(52.355157 4.893965),4.893965,52.355157,
69824,69825,Els,529281,Alnus spaethii,Boom niet vrij uitgroeiend,12 tot 15 m.,1990,Gemeente Amsterdam,Stadsdeel Zuid,Alnus,Alnus,K,4,POINT(4.899513 52.353413),POINT(52.353413 4.899513),4.899513,52.353413,
69940,69941,Boomhazelaar,529494,Corylus colurna,Boom niet vrij uitgroeiend,12 tot 15 m.,1990,Gemeente Amsterdam,Stadsdeel Zuid,Overig,Corylus,K,4,POINT(4.898776 52.354939),POINT(52.354939 4.898776),4.898776,52.354939,
70063,70064,Zoete kers (cultuurvariëteit),529219,Prunus avium `Plena`,Boom niet vrij uitgroeiend,9 tot 12 m.,1985,Gemeente Amsterdam,Stadsdeel Zuid,Prunus,Prunus,K,3,POINT(4.893319 52.353816),POINT(52.353816 4.893319),4.893319,52.353816,
70188,70189,Els,529189,Alnus spaethii,Boom niet vrij uitgroeiend,12 tot 15 m.,1990,Gemeente Amsterdam,Stadsdeel Zuid,Alnus,Alnus,K,4,POINT(4.899461 52.353355),POINT(52.353355 4.899461),4.899461,52.353355,
70232,70233,Witte paardenkastanje,529898,Aesculus hippocastanum,Boom niet vrij uitgroeiend,Onbekend,1980,Gemeente Amsterdam,Stadsdeel Zuid,Aesculus,Aesculus,K,1,POINT(4.895815 52.354904),POINT(52.354904 4.895815),4.895815,52.354904,
70233,70234,Witte paardenkastanje,529897,Aesculus hippocastanum,Boom niet vrij uitgroeiend,6 tot 9 m.,1994,Gemeente Amsterdam,Stadsdeel Zuid,Aesculus,Aesculus,K,2,POINT(4.894966 52.35471),POINT(52.35471 4.894966),4.894966,52.35471,
70279,70280,Witte paardenkastanje,530148,Aesculus hippocastanum,Boom niet vrij uitgroeiend,15 tot 18 m.,1930,Gemeente Amsterdam,Stadsdeel Zuid,Aesculus,Aesculus,K,5,POINT(4.894237 52.353912),POINT(52.353912 4.894237),4.894237,52.353912,
70291,70292,Moseik,529884,Quercus cerris,Boom niet vrij uitgroeiend,Onbekend,1984,Gemeente Amsterdam,Stadsdeel Zuid,Quercus,Quercus,K,1,POINT(4.898031 52.35404),POINT(52.35404 4.898031),4.898031,52.35404,
70489,70490,Rode paardenkastanje (cultuurvariëteit),530349,Aesculus carnea `Plantierensis`,Boom niet vrij uitgroeiend,6 tot 9 m.,1996,Gemeente Amsterdam,Stadsdeel Zuid,Aesculus,Aesculus,K,2,POINT(4.895608 52.353616),POINT(52.353616 4.895608),4.895608,52.353616,
70490,70491,Rode paardenkastanje (cultuurvariëteit),530348,Aesculus carnea `Plantierensis`,Boom niet vrij uitgroeiend,6 tot 9 m.,1996,Gemeente Amsterdam,Stadsdeel Zuid,Aesculus,Aesculus,K,2,POINT(4.895706 52.353634),POINT(52.353634 4.895706),4.895706,52.353634,
70511,70512,Zoete kers (cultuurvariëteit),530089,Prunus avium `Plena`,Boom niet vrij uitgroeiend,6 tot 9 m.,1985,Gemeente Amsterdam,Stadsdeel Zuid,Prunus,Prunus,K,2,POINT(4.893916 52.353839),POINT(52.353839 4.893916),4.893916,52.353839,
70661,70662,Witte paardenkastanje,530542,Aesculus hippocastanum,Boom niet vrij uitgroeiend,Onbekend,1990,Gemeente Amsterdam,Stadsdeel Zuid,Aesculus,Aesculus,K,1,POINT(4.897601 52.355286),POINT(52.355286 4.897601),4.897601,52.355286,
70860,70861,Witte paardenkastanje,529998,Aesculus hippocastanum,Boom niet vrij uitgroeiend,12 tot 15 m.,1980,Gemeente Amsterdam,Stadsdeel Zuid,Aesculus,Aesculus,K,4,POINT(4.894628 52.354635),POINT(52.354635 4.894628),4.894628,52.354635,
70861,70862,Witte paardenkastanje,529997,Aesculus hippocastanum,Boom niet vrij uitgroeiend,Onbekend,1998,Gemeente Amsterdam,Stadsdeel Zuid,Aesculus,Aesculus,K,1,POINT(4.894458 52.354599),POINT(52.354599 4.894458),4.894458,52.354599,
70965,70966,Zoete kers (cultuurvariëteit),530220,Prunus avium `Plena`,Boom niet vrij uitgroeiend,tot 6 m.,2003,Gemeente Amsterdam,Stadsdeel Zuid,Prunus,Prunus,K,1,POINT(4.893148 52.353792),POINT(52.353792 4.893148),4.893148,52.353792,
71045,71046,Boomhazelaar,529946,Corylus colurna,Boom niet vrij uitgroeiend,6 tot 9 m.,2001,Gemeente Amsterdam,Stadsdeel Zuid,Overig,Corylus,K,2,POINT(4.898541 52.354146),POINT(52.354146 4.898541),4.898541,52.354146,
71157,71158,Gewone beuk,529926,Fagus sylvatica,Boom niet vrij uitgroeiend,Onbekend,1992,Gemeente Amsterdam,Stadsdeel Zuid,Overig,Fagus,K,1,POINT(4.894301 52.35382),POINT(52.35382 4.894301),4.894301,52.35382,
71164,71165,Iep (cultuurvariëteit),529919,Ulmus `Plantijn`,Boom niet vrij uitgroeiend,Onbekend,1999,Gemeente Amsterdam,Stadsdeel Zuid,Ulmus,Ulmus,K,1,POINT(4.895661 52.353578),POINT(52.353578 4.895661),4.895661,52.353578,
71212,71213,Els,526869,Alnus spaethii,Boom niet vrij uitgroeiend,15 tot 18 m.,1990,Gemeente Amsterdam,Stadsdeel Zuid,Alnus,Alnus,K,5,POINT(4.899925 52.353442),POINT(52.353442 4.899925),4.899925,52.353442,
72190,72191,Els,527856,Alnus spaethii,Boom niet vrij uitgroeiend,15 tot 18 m.,1990,Gemeente Amsterdam,Stadsdeel Zuid,Alnus,Alnus,K,5,POINT(4.8999 52.353491),POINT(52.353491 4.8999),4.8999,52.353491,
72191,72192,Els,527855,Alnus spaethii,Boom niet vrij uitgroeiend,12 tot 15 m.,1990,Gemeente Amsterdam,Stadsdeel Zuid,Alnus,Alnus,K,4,POINT(4.899843 52.353482),POINT(52.353482 4.899843),4.899843,52.353482,
72431,72432,Els,527796,Alnus spaethii,Boom niet vrij uitgroeiend,12 tot 15 m.,1990,Gemeente Amsterdam,Stadsdeel Zuid,Alnus,Alnus,K,4,POINT(4.899447 52.353406),POINT(52.353406 4.899447),4.899447,52.353406,
72475,72476,Gewone haagbeuk,528302,Carpinus betulus,Boom niet vrij uitgroeiend,Onbekend,1980,Gemeente Amsterdam,Stadsdeel Zuid,Carpinus,Carpinus,K,1,POINT(4.896467 52.353726),POINT(52.353726 4.896467),4.896467,52.353726,
72646,72647,Witte paardenkastanje,528262,Aesculus hippocastanum,Boom niet vrij uitgroeiend,18 tot 24 m.,1930,Gemeente Amsterdam,Stadsdeel Zuid,Aesculus,Aesculus,K,7,POINT(4.89513 52.354746),POINT(52.354746 4.89513),4.89513,52.354746,
73113,73114,Moseik,525351,Quercus cerris,Boom niet vrij uitgroeiend,Onbekend,1984,Gemeente Amsterdam,Stadsdeel Zuid,Quercus,Quercus,K,1,POINT(4.898279 52.354084),POINT(52.354084 4.898279),4.898279,52.354084,
73114,73115,Witte paardenkastanje,525350,Aesculus hippocastanum,Boom niet vrij uitgroeiend,Onbekend,1980,Gemeente Amsterdam,Stadsdeel Zuid,Aesculus,Aesculus,K,1,POINT(4.897815 52.354053),POINT(52.354053 4.897815),4.897815,52.354053,
73153,73154,Zoete kers (cultuurvariëteit),524834,Prunus avium `Plena`,Boom niet vrij uitgroeiend,12 tot 15 m.,1985,Gemeente Amsterdam,Stadsdeel Zuid,Prunus,Prunus,K,4,POINT(4.899538 52.353511),POINT(52.353511 4.899538),4.899538,52.353511,
73181,73182,Zachte berk,525331,Betula pubescens,Boom niet vrij uitgroeiend,Onbekend,1950,Gemeente Amsterdam,Stadsdeel Zuid,Betula,Betula,K,1,POINT(4.895298 52.353549),POINT(52.353549 4.895298),4.895298,52.353549,
73196,73197,Els,525075,Alnus spaethii,Boom niet vrij uitgroeiend,12 tot 15 m.,1990,Gemeente Amsterdam,Stadsdeel Zuid,Alnus,Alnus,K,4,POINT(4.89953 52.353367),POINT(52.353367 4.89953),4.89953,52.353367,
73203,73204,Zoete kers (cultuurvariëteit),524833,Prunus avium `Plena`,Boom niet vrij uitgroeiend,12 tot 15 m.,1985,Gemeente Amsterdam,Stadsdeel Zuid,Prunus,Prunus,K,4,POINT(4.899496 52.353597),POINT(52.353597 4.899496),4.899496,52.353597,
73210,73211,Valse acacia (cultuurvariëteit),524826,Robinia pseudoacacia `Bessoniana`,Boom niet vrij uitgroeiend,Onbekend,1975,Gemeente Amsterdam,Stadsdeel Zuid,Robinia,Robinia,K,1,POINT(4.894936 52.353483),POINT(52.353483 4.894936),4.894936,52.353483,
73273,73274,Gewone plataan,524811,Platanus hispanica,Boom niet vrij uitgroeiend,18 tot 24 m.,1900,Gemeente Amsterdam,Stadsdeel Zuid,Platanus,Platanus,K,7,POINT(4.894555 52.354574),POINT(52.354574 4.894555),4.894555,52.354574,
73307,73308,Gewone plataan,525296,Platanus hispanica,Boom niet vrij uitgroeiend,18 tot 24 m.,1881,Gemeente Amsterdam,Stadsdeel Zuid,Platanus,Platanus,K,7,POINT(4.894696 52.353433),POINT(52.353433 4.894696),4.894696,52.353433,
73323,73324,Zoete kers (cultuurvariëteit),525038,Prunus avium `Plena`,Boom niet vrij uitgroeiend,6 tot 9 m.,1990,Gemeente Amsterdam,Stadsdeel Zuid,Prunus,Prunus,K,2,POINT(4.893763 52.353894),POINT(52.353894 4.893763),4.893763,52.353894,
73332,73333,Witte paardenkastanje,524795,Aesculus hippocastanum,Boom niet vrij uitgroeiend,18 tot 24 m.,1930,Gemeente Amsterdam,Stadsdeel Zuid,Aesculus,Aesculus,K,7,POINT(4.898509 52.354856),POINT(52.354856 4.898509),4.898509,52.354856,
73333,73334,Noorse esdoorn,524794,Acer platanoides,Boom niet vrij uitgroeiend,Onbekend,1930,Gemeente Amsterdam,Stadsdeel Zuid,Acer,Acer,K,1,POINT(4.89845 52.354888),POINT(52.354888 4.89845),4.89845,52.354888,
73408,73409,Appel (cultuurvariëteit),524506,Malus `Liset`,Boom niet vrij uitgroeiend,tot 6 m.,1970,Gemeente Amsterdam,Stadsdeel Zuid,Overig,Malus,K,1,POINT(4.897799 52.355212),POINT(52.355212 4.897799),4.897799,52.355212,
73448,73449,Witte paardenkastanje,524770,Aesculus hippocastanum,Boom niet vrij uitgroeiend,Onbekend,1970,Gemeente Amsterdam,Stadsdeel Zuid,Aesculus,Aesculus,K,1,POINT(4.894274 52.353994),POINT(52.353994 4.894274),4.894274,52.353994,
73498,73499,Els,525000,Alnus spaethii,Boom niet vrij uitgroeiend,12 tot 15 m.,1990,Gemeente Amsterdam,Stadsdeel Zuid,Alnus,Alnus,K,4,POINT(4.89987 52.353431),POINT(52.353431 4.89987),4.89987,52.353431,
73515,73516,Zoete kers (cultuurvariëteit),524747,Prunus avium `Plena`,Boom niet vrij uitgroeiend,12 tot 15 m.,1985,Gemeente Amsterdam,Stadsdeel Zuid,Prunus,Prunus,K,4,POINT(4.899454 52.353684),POINT(52.353684 4.899454),4.899454,52.353684,
73516,73517,Zoete kers (cultuurvariëteit),524746,Prunus avium `Plena`,Boom niet vrij uitgroeiend,12 tot 15 m.,1985,Gemeente Amsterdam,Stadsdeel Zuid,Prunus,Prunus,K,4,POINT(4.89942 52.353771),POINT(52.353771 4.89942),4.89942,52.353771,
73517,73518,Zoete kers (cultuurvariëteit),524745,Prunus avium `Plena`,Boom niet vrij uitgroeiend,12 tot 15 m.,1985,Gemeente Amsterdam,Stadsdeel Zuid,Prunus,Prunus,K,4,POINT(4.899369 52.353848),POINT(52.353848 4.899369),4.899369,52.353848,
73518,73519,Zoete kers (cultuurvariëteit),524744,Prunus avium `Plena`,Boom niet vrij uitgroeiend,12 tot 15 m.,1985,Gemeente Amsterdam,Stadsdeel Zuid,Prunus,Prunus,K,4,POINT(4.899315 52.35392),POINT(52.35392 4.899315),4.899315,52.35392,
73575,73576,Moseik,524734,Quercus cerris,Boom niet vrij uitgroeiend,Onbekend,1984,Gemeente Amsterdam,Stadsdeel Zuid,Quercus,Quercus,K,1,POINT(4.897808 52.353997),POINT(52.353997 4.897808),4.897808,52.353997,
73583,73584,Gewone beuk,524725,Fagus sylvatica,Boom niet vrij uitgroeiend,15 tot 18 m.,1975,Gemeente Amsterdam,Stadsdeel Zuid,Overig,Fagus,K,5,POINT(4.897281 52.353945),POINT(52.353945 4.897281),4.897281,52.353945,
73584,73585,Gewone beuk,524724,Fagus sylvatica,Boom niet vrij uitgroeiend,Onbekend,1975,Gemeente Amsterdam,Stadsdeel Zuid,Overig,Fagus,K,1,POINT(4.897376 52.353977),POINT(52.353977 4.897376),4.897376,52.353977,
73614,73615,Zoete kers (cultuurvariëteit),524970,Prunus avium `Plena`,Boom niet vrij uitgroeiend,9 tot 12 m.,1985,Gemeente Amsterdam,Stadsdeel Zuid,Prunus,Prunus,K,3,POINT(4.893901 52.353896),POINT(52.353896 4.893901),4.893901,52.353896,
73633,73634,Canadese populier (cultuurvariëteit),524717,Populus canadensis `Robusta`,Boom niet vrij uitgroeiend,24 m. en hoger,1962,Gemeente Amsterdam,Stadsdeel Zuid,Populus,Populus,K,8,POINT(4.894062 52.354486),POINT(52.354486 4.894062),4.894062,52.354486,
73638,73639,Canadese populier (cultuurvariëteit),524711,Populus canadensis `Robusta`,Boom niet vrij uitgroeiend,24 m. en hoger,1962,Gemeente Amsterdam,Stadsdeel Zuid,Populus,Populus,K,8,POINT(4.893985 52.354488),POINT(52.354488 4.893985),4.893985,52.354488,
73639,73640,Witte paardenkastanje,524710,Aesculus hippocastanum,Boom niet vrij uitgroeiend,Onbekend,1960,Gemeente Amsterdam,Stadsdeel Zuid,Aesculus,Aesculus,K,1,POINT(4.897491 52.355267),POINT(52.355267 4.897491),4.897491,52.355267,
73699,73700,Zachte berk,524693,Betula pubescens,Boom niet vrij uitgroeiend,Onbekend,1975,Gemeente Amsterdam,Stadsdeel Zuid,Betula,Betula,K,1,POINT(4.894405 52.353672),POINT(52.353672 4.894405),4.894405,52.353672,
73733,73734,Valse acacia (cultuurvariëteit),524934,Robinia pseudoacacia `Bessoniana`,Boom niet vrij uitgroeiend,15 tot 18 m.,1970,Gemeente Amsterdam,Stadsdeel Zuid,Robinia,Robinia,K,5,POINT(4.893019 52.35377),POINT(52.35377 4.893019),4.893019,52.35377,
73745,73746,Witte paardenkastanje,524687,Aesculus hippocastanum,Boom niet vrij uitgroeiend,Onbekend,1980,Gemeente Amsterdam,Stadsdeel Zuid,Aesculus,Aesculus,K,1,POINT(4.895202 52.353532),POINT(52.353532 4.895202),4.895202,52.353532,
73747,73748,Witte paardenkastanje,524683,Aesculus hippocastanum,Boom niet vrij uitgroeiend,12 tot 15 m.,1950,Gemeente Amsterdam,Stadsdeel Zuid,Aesculus,Aesculus,K,4,POINT(4.897341 52.355236),POINT(52.355236 4.897341),4.897341,52.355236,
73748,73749,Gele kornoelje,524682,Cornus mas,Boom vrij uitgroeiend,6 tot 9 m.,1971,Gemeente Amsterdam,Stadsdeel Zuid,Overig,Cornus,K,2,POINT(4.896578 52.353743),POINT(52.353743 4.896578),4.896578,52.353743,
73754,73755,Hollandse iep,524676,Ulmus hollandica,Gekandelaberde boom,18 tot 24 m.,1960,Gemeente Amsterdam,Stadsdeel Zuid,Ulmus,Ulmus,K,7,POINT(4.894318 52.353866),POINT(52.353866 4.894318),4.894318,52.353866,
