id,uuid,runnummer,boomhoogte,opkroonhoogte,kroondiameter,kroonoppervlak,stamdiameter,boomsoort,runnummer_attrs,bron_stam_positie,uid_gemeente
"1",5bdf4c63-1c23-41b6-a255-145581a040dd,"156",27.1038641761177,6.67125351434295,6.37059734157114,31.875,"54",Ulmus hollandica `Vegeta`,"156",lufo,"340304"
"2",64304097-f7bc-404d-aaae-c1368f1783eb,"156",27.760395203692,6.79927706471994,18.0914935941863,257.0625,"128",Ulmus hollandica `Vegeta`,"156",lufo,"340014"
"3",bb8255f7-044d-4abd-8b9e-0041bcb3f3a0,"156",10.0671787742597,3.34909986098065,4.53111329132858,16.125,"18",,"156",lufo,
"4",e7092fa8-c66c-47f7-84ab-990c0de10105,"156",12.8324043627814,3.88831885074237,7.14763854237876,40.125,"32",Ulmus `Dodoens`,"156",lufo,"340082"
"5",ef0d00d9-75d7-4295-a4d6-ab7b6f64ac93,"156",21.746400405914,5.62654807915323,11.0522132997436,95.9375,"71",,"156",lufo,
"6",1f275566-468e-4a2c-a9d7-a494092fd04c,"156",8.82628884694026,3.10712632515335,5.64189583547756,25,"20",Ulmus `Dodoens`,"156",lufo,"347050"
"7",00b35986-b78f-4ebd-bade-c1dd112164d6,"156",22.080129003548,5.69162515569186,11.1382798555312,97.4375,"72",Ulmus hollandica `Vegeta`,"156",lufo,"340005"
"8",5f0feaf5-0313-40cc-b395-86f5d66285b5,"156",12.9395194640879,3.90920629549715,4.43346765769742,15.4375,"22",,"156",lufo,
"9",d56b7cca-1c68-4ffe-bdca-e80c673eebad,"156",5.83152220186842,2.52314682936434,3.51205183470032,9.6875,"10",Onbekend,"156",lufo,"0"
"10",39fbc5c3-5c07-46d8-bce4-eddf62c126cb,"156",12.8471222754151,3.89118884370593,11.1739452681491,98.0625,"47",Ulmus hollandica `Commelin`,"156",lufo,"340227"
"11",8e96bff3-468e-4b26-a725-3bce9fae36b4,"156",25.6315124799826,6.38414493359661,10.4222477738835,85.3125,"77",Ulmus hollandica `Vegeta`,"156",lufo,"340280"
"12",948c1048-8189-41cc-aa56-cb7371c96740,"156",23.108615671397,5.89218005592242,9.26199299970215,67.375,"64",Ulmus hollandica `Vegeta`,"156",lufo,"340306"
"13",fb27761d-d89b-4a1e-8655-1056e3dd09e1,"156",26.2589489079036,6.50649503704121,15.3993787279528,186.25,"108",Ulmus hollandica `Vegeta`,"156",lufo,"340274"
"14",df78b377-dde3-4ff8-a0b8-2c1d545b0557,"156",18.6983558719709,5.03217939503432,10.6600482816736,89.25,"61",Ulmus `Dodoens`,"156",lufo,"340229"
"15",c4da5647-2a6e-4ac8-832a-4ad23bd36f5c,"156",7.84545433601134,2.91586359552221,3.65636639571573,10.5,"13",,"156",lufo,
"16",6542604b-69d5-4ccd-b661-e99202aecd9c,"156",15.0821885632646,4.3270267698366,5.93070336665971,27.625,"32",,"156",lufo,
"17",29466f97-1c3a-4eed-9abd-43fd98a7866d,"156",10.3267181967529,3.39971004836681,10.0213157365181,78.875,"36",Ulmus `Rebona`,"156",lufo,"340200"
"18",963e701a-e4ce-4958-83c6-fe784f3f5caa,"156",6.28319959225691,2.6112239204901,1.4384068479379,1.625,"5",,"156",lufo,
"19",128ba811-e06f-48e7-8337-14d1131be834,"156",20.1600547719269,5.31721068052574,12.4505788849959,121.75,"73",Ulmus hollandica `Vegeta`,"156",lufo,"340230"
"20",c9f00804-5087-4217-83d6-2c2837f91f90,"156",8.79534938879255,3.10109313081455,6.71717398662208,35.4375,"23",Ulmus hollandica `Groeneveld`,"156",lufo,"340169"
"21",e0b61d97-90ea-4d29-afac-6be7ead433b6,"156",23.8796234687085,6.04252657639816,11.8446225070918,110.1875,"81",Ulmus hollandica `Vegeta`,"156",lufo,"339980"
"22",d1caea9a-e0c9-4a11-87f8-5b56df85e5c4,"156",9.3271423436097,3.20479275700389,9.20597671061763,66.5625,"31",Acer pseudoplatanus,"156",lufo,"347052"
"23",4a37e680-a689-414f-b494-d098204c5f01,"156",9.09758687620104,3.1600294408592,7.8125489230943,47.9375,"26",,"156",lufo,
"24",00ad1fc4-2b4a-4d01-86ec-7173d5bee744,"156",23.5628126255022,5.98074846197294,13.9344547999594,152.5,"91",Ulmus hollandica `Vegeta`,"156",lufo,"340231"
"25",a9840fe4-97ae-463e-967d-52445a9b26ae,"156",9.55995829718865,3.25019186795179,6.54921805739172,33.6875,"24",Ulmus hollandica `Vegeta`,"156",lufo,"340208"
"26",e26c13f3-9d7b-4ed2-9513-0f0e98da1aca,"156",5.84561075998838,2.52589409819773,1.87120515925478,2.75,"6",,"156",lufo,
"27",7c1d2262-d118-43ff-80ed-d32dbc8c8ec0,"156",18.7354287816957,5.03940861243067,12.0642942378549,114.3125,"67",Ulmus hollandica `Vegeta`,"156",lufo,"340266"
"28",dd2101ae-1984-4ab1-9533-9e65d7766371,"156",3,1.971,1.97433062925127,3.06146745890656,"4",Robinia pseudoacacia `Tortuosa`,"156",gem,"341755"
"29",a77daa93-4e0b-4e4f-a0f5-44ac5a8ab79b,"156",20.90127066482,5.46174777963991,11.1953594229395,98.4387212344009,"69",Ulmus hollandica `Vegeta`,"156",lufo,"340182"
"30",d7edf391-cd82-4f67-bb31-a75dc31d5227,"156",13.2262714304802,3.96512292894363,4.14592979365603,13.5,"21",Ulmus `Plantijn`,"156",lufo,"340158"
"31",9e07a331-637e-4331-af81-ba943c49b3d2,"156",17.0674790278097,4.71415841042288,8.86244686392253,61.6875,"49",Ulmus hollandica `Vegeta`,"156",lufo,"339929"
"32",cff59c24-1aac-4110-b43f-2d8adfef4007,"156",8.42575930235459,3.02902306395914,5.05414368278635,20.0625,"17",Ulmus `New Horizon`,"156",lufo,"347340"
"33",979740e6-2f07-40bc-8c96-43eaf5a98bc7,"156",13.8943478621133,4.0953978331121,8.42514715711158,55.75,"39",,"156",lufo,
"34",7ed3d3f7-cfeb-4814-a73d-5e0eea616c17,"156",5.63204758890138,2.48424927983577,2.1668112103298,3.6875,"6",,"156",lufo,
"35",e9f7c95c-f5ea-4244-a206-91dbbf100e07,"156",24.6762361454498,6.1978660483627,15.4638385272083,187.8125,"103",Ulmus hollandica `Vegeta`,"156",lufo,"340315"
"36",76b473c1-78d6-4557-b486-f1566b433c88,"156",25.0195495453156,6.26481216133654,11.641324411026,106.4375,"82",Ulmus hollandica `Vegeta`,"156",lufo,"340267"
"37",7885214d-6790-4b23-9bce-403738e9f413,"156",21.0792585627933,5.4964554197447,11.1168256850081,97.0625,"69",Ulmus hollandica `Vegeta`,"156",lufo,"340076"
"38",84ddb8b5-155e-4843-85d8-638d853e0e73,"156",17.7483965341453,4.84693732415833,14.3757675831528,162.3125,"74",Ulmus hollandica `Belgica`,"156",lufo,"340130"
"39",fb9aa04c-16cb-4c4f-b9bb-a3a39bf65cc4,"156",22.8642171906753,5.84452235218167,8.85938649222612,61.6449036186388,"61",Ulmus hollandica `Vegeta`,"156",lufo,"340048"
"40",4f99291e-1ec3-47cc-950a-66b85d97fe05,"156",9.60774703824508,3.25951067245779,4.57480874098407,16.4375,"18",,"156",lufo,
"41",8f4a03a9-e61e-4658-b99b-1e79695b39d5,"156",23.3522527169054,5.93968927979656,8.73127812757204,59.875,"62",Ulmus `Dodoens`,"156",lufo,"340012"
"42",43bcada7-8bc6-4510-ab78-081b9ea9044c,"156",24.8751329777326,6.23665093065786,8.3540075739609,54.8125,"63",Ulmus hollandica `Vegeta`,"156",lufo,"340284"
"43",e6289d80-225f-49a5-aa35-8f88fc2ba6e5,"156",30.7514260840944,7.38252808639841,10.0837535530278,79.8609233734969,"87",Ulmus `Dodoens`,"156",gem,"340009"
"44",6c00e743-785c-4541-8009-b24f9f0c9631,"156",22.6156210134533,5.7960460976234,9.82483959081442,75.8125,"66",Carpinus betulus,"156",lufo,"340041"
"45",e4d32be0-0ec7-44a3-a6e9-25c098a6644c,"156",16.690939563039,4.6407332147926,8.57957814697212,57.8125,"46",Ulmus hollandica `Vegeta`,"156",lufo,"340234"
"46",bbda0dc5-6eb2-49ae-9f6b-6237dd0e9154,"156",25.7365641744073,6.40463001400942,8.42514715711158,55.75,"65",Ulmus `Dodoens`,"156",lufo,"340316"
"47",ec5b99c5-ff48-4990-b7af-12e7105bade9,"156",30.0747338637565,7.25057310343252,17.8256232396786,249.5625,"135",Ulmus hollandica `Vegeta`,"156",lufo,"340121"
"48",07255bdc-2374-4def-868f-7dfd4e217883,"156",19.6685368807586,5.22136469174793,13.8944213974699,151.625,"78",Ulmus hollandica `Commelin`,"156",lufo,"340172"
"49",73de5473-f8a6-4180-9ba0-7d0e2262ac50,"156",31.4816028227173,7.52491255042988,13.7504935327126,148.5,"114",Ulmus hollandica `Vegeta`,"156",lufo,"340070"
"50",a7c3291c-bd57-4a5e-a952-41cea6b0b1d1,"156",27.760395203692,6.79927706471994,1.97433062925127,3.06146745890656,"21",Ulmus hollandica `Vegeta`,"156",gem,"340015"
"51",ca23bf76-c9c9-4291-84e0-38046ba02d84,"156",22.8632451392216,5.84433280214822,8.40150089336754,55.4375,"59",Ulmus `Plantijn`,"156",lufo,"340072"
"52",428b7c60-040e-4933-827d-7f46484a2885,"156",5.6532610275104,2.48838590036453,2.55447698497515,5.125,"7",Onbekend,"156",lufo,"0"
"53",75b48e02-fdae-4f35-8f18-2793bb8cf206,"156",3,1.971,1.97433062925127,3.06146745890656,"4",Ulmus hollandica `Groeneveld`,"156",gem,"340154"
"54",50bea152-73c7-42d9-ab24-c8431010f9d0,"156",15.1818538594291,4.34646150258867,12.4793073451782,122.3125,"58",Ulmus hollandica,"156",lufo,"347051"
"55",074d6234-f3fe-4a00-aede-068c264faeff,"156",24.5349052022813,6.17030651444486,9.38998607415954,69.25,"68",Ulmus hollandica `Vegeta`,"156",lufo,"340304"
"56",91ae3101-b71d-4a1d-bf2d-55a52e64a31d,"156",18.3934691885796,4.97272649177301,10.5888931153469,88.0625,"60",Ulmus hollandica `Vegeta`,"156",lufo,"340221"
"57",b7147fc5-b302-4437-ac74-102995fb4d2c,"156",3,1.971,1.97433062925127,3.06146745890656,"4",Prunus serrulata `Kanzan`,"156",gem,"340002"
"58",7c51906e-538d-4512-ad68-00edfc16a901,"156",22.9794712620378,5.86699689609737,14.3702309884613,162.1875,"91",Ulmus `Dodoens`,"156",lufo,"339924"
"59",1ba81c2e-d962-4206-a2fe-ff3679116dde,"156",25.2241776561112,6.30471464294169,8.33493447242462,54.5625,"63",Ulmus `Dodoens`,"156",lufo,"340310"
"60",674149a4-314a-45f3-bc10-10df8f47ae04,"156",30.7514260840944,7.38252808639841,15.6773328686324,193.034191319455,"124",Ulmus hollandica `Belgica`,"156",lufo,"340010"
"61",a47cd30c-2258-43fa-8291-a247a1bd6cf8,"156",29.0967536167049,7.05986695525746,13.4550640194326,142.1875,"105",Ulmus hollandica `Commelin`,"156",lufo,"340120"
"62",10b2f8d6-cc8d-4a80-9973-f0575cae1fa1,"156",3,1.971,1.97433062925127,3.06146745890656,"4",Ulmus hollandica `Groeneveld`,"156",gem,"340122"
"63",cf29f453-3f64-444f-8e8f-35e616222423,"156",11.0764320343311,3.54590424669456,8.56565401854194,57.625,"33",,"156",lufo,
"64",1162dafd-c82c-49df-8053-d91f74ad6483,"156",19.6737210260624,5.22237560008216,11.3786003623142,101.6875,"67",Ulmus hollandica `Vegeta`,"156",lufo,"340297"
"65",31335ab8-dbc5-41cb-8aa1-2fb0b4401573,"156",22.4135816342032,5.75664841866963,13.1378664852083,135.5625,"83",Ulmus hollandica `Vegeta`,"156",lufo,"340104"
"66",89aa9848-7880-45ea-a773-bd8147d04dd5,"156",18.1581396558551,4.92683723289175,9.70668461991024,74,"55",,"156",lufo,
"67",fba85a65-c444-4e3b-be06-15ac6a0d2fc6,"156",28.5610046531275,6.95539590735987,13.6305782086647,145.921215745126,"104",Ulmus `Plantijn`,"156",gem,"340096"
"68",f24fb044-fcda-495a-a6c6-d28d2b7ce9ce,"156",3,1.971,1.97433062925127,3.06146745890656,"4",Ulmus `Clusius`,"156",gem,"340291"
"69",de068bd9-3afe-4f12-a06b-450dc8232e8c,"156",9.89594123260218,3.31570854035742,3.39687111532987,9.0625,"14",,"156",lufo,
"70",f5a3afec-9816-4a72-a196-3fdbc168c06f,"156",23.0733349738036,5.8853003198917,12.3704275505278,120.1875,"81",Ulmus `Dodoens`,"156",lufo,"340311"
"71",70bbb923-a78b-475f-8a91-f7c9b18a0577,"156",28.775615306655,6.99724498479773,3.50070430314757,9.625,"35",,"156",lufo,
"72",8a56a27f-55fb-445a-b765-9f65492ada8e,"156",3,1.971,1.97433062925127,3.06146745890656,"4",Ulmus `Dodoens`,"156",gem,"347058"
"73",db6f105e-40d4-4d26-aca7-dc9204a7ec31,"156",30.3249000772397,7.29935551506175,15.9202464451353,199.0625,"124",Ulmus hollandica `Vegeta`,"156",lufo,"340168"
"74",f4355e6e-38c3-4f4b-8efe-5243568b898f,"156",25.9443996893123,6.4451579394159,14.4172242709204,163.25,"101",Ulmus hollandica `Belgica`,"156",lufo,"340309"
"75",23f09555-d061-4f31-91d3-4448fbda3db4,"156",6.74813250951463,2.70188583935535,1.73894908457551,2.375,"6",Onbekend,"156",lufo,"0"
"76",131ab259-7a32-4b3e-bd7f-00d38058e8b8,"156",20.4296055527354,5.36977308278339,9.78425767596986,75.1875,"61",Ulmus `Plantijn`,"156",lufo,"340185"
"77",fa2a86da-9d89-4cab-ac0d-8fa36fb7ffcb,"156",26.0697719006137,6.46960552061967,13.563458130547,144.487655303988,"96",Ulmus hollandica `Vegeta`,"156",lufo,"340007"
"78",34873e91-24d4-4c92-b9a1-0260a45a2477,"156",5.71568957426722,2.50055946698211,2.3432553289538,4.3125,"7",Onbekend,"156",lufo,"0"
"79",a934d800-a80c-434d-8695-2caef95791d0,"156",22.124605738174,5.70029811894393,16.9843555766494,226.5625,"101",Platanus hispanica,"156",lufo,"339925"
"80",f7177d05-a7ec-472b-9e02-ab48b17ed67f,"156",17.8254520570124,4.86196315111741,3.27764529177624,8.4375,"22",,"156",lufo,
"81",3a204d4f-8ea5-45aa-98c1-29eaa3e252f5,"156",11.7771926583175,3.68255256837192,5.45545363450047,23.375,"24",Ulmus `Dodoens`,"156",lufo,"340000"
"82",b8060ba9-a548-4a53-91b9-c0f65c4a365d,"156",28.8635152380732,7.01438547142427,18.0980903103924,257.25,"132",Ulmus hollandica `Vegeta`,"156",lufo,"340269"
"83",2b6f6d63-b594-4d5d-80e5-f727bf09a1a7,"156",22.4094039358243,5.75583376748575,6.10264341769233,29.25,"45",,"156",lufo,
"84",e8f56095-f016-465a-8779-40f4dd1acc4e,"156",7.7883095339093,2.90472035911231,6.53705608207348,33.5625,"20",Prunus serrulata `Kanzan`,"156",lufo,"340004"
"85",3f3ec349-7dbd-4ab1-abac-f21e542fbfb6,"156",3,1.971,1.97433062925127,3.06146745890656,"4",Ulmus `Dodoens`,"156",gem,"339931"
"86",ea0075b2-95da-4c87-b45a-b4c387385024,"156",29.9942108884454,7.23487112324685,14.5463568236406,166.1875,"114",Ulmus hollandica `Vegeta`,"156",lufo,"340153"
"87",5a541a7e-0895-4eb1-a58b-fd38335710d2,"156",24.1639124323931,6.09796292431665,7.17541804288978,40.4375,"54",,"156",lufo,
"88",11baa5dc-5b82-4eef-b0f4-878efe4facc7,"156",20.1788966042563,5.32088483782998,14.5354114821181,165.9375,"83",,"156",lufo,
"89",6bfd6bde-83d6-4979-9127-6f6a476d7206,"156",19.6706094047803,5.22176883393216,7.75119287704741,47.1875,"49",Ulmus `Dodoens`,"156",lufo,"340013"
"90",43324f85-68e1-471a-879a-ed07d92d185a,"156",21.2846201646473,5.53650093210622,15.3579824736906,185.25,"91",Ulmus hollandica `Vegeta`,"156",lufo,"340293"
"91",a259c182-a686-4e21-a2f9-f1dae6b6360b,"156",15.4136269621449,4.39165725761825,11.14542206842,97.5625,"54",Ulmus hollandica `Vegeta`,"156",lufo,"340045"
"92",8ef7b8cd-0664-4e58-aada-5320368eadce,"156",3,1.971,1.97433062925127,3.06146745890656,"4",Ulmus `Dodoens`,"156",gem,"339927"
"93",dd80312a-d399-4055-ac78-bdc1a9fa8e17,"156",26.4173981870871,6.53739264648198,14.953684998826,175.625,"106",Ulmus hollandica `Commelin`,"156",lufo,"340307"
"94",892e0002-8034-4dcf-8290-6752474de024,"156",22.5593916074618,5.78508136345505,11.5762024033521,105.25,"75",Ulmus hollandica `Vegeta`,"156",lufo,"340236"
"95",06a3908d-16ac-4f99-a961-3350adfd9668,"156",12.2467285696999,3.77411207109148,8.0532999019003,50.9375,"34",Ulmus `New Horizon`,"156",lufo,"348252"
"96",78242f06-6558-45de-a971-4be99e9f7839,"156",9.12038088914049,3.1644742733824,2.98541066072092,7,"12",,"156",lufo,
"97",dc67e3c2-4f1f-4b81-9102-08a865407a9f,"156",12.6234937068414,3.84758127283408,2.91801121577975,6.6875,"15",,"156",lufo,
"98",4931df42-8d2b-43c4-97ff-6ac2f14cc90e,"156",11.2341045247946,3.57665038233494,4.65242649168128,17,"21",,"156",lufo,
"99",6be61ba4-a5e2-4b79-9609-653aa16f9713,"156",10.3025154473869,3.39499051224044,7.31817179016883,42.0625,"28",,"156",lufo,
"100",82086ebd-a7fd-4b0f-b689-c03d91ad88ec,"156",15.1137946394267,4.3331899546882,8.1904705916836,52.6875,"41",Betula pendula,"156",lufo,"342385"
"101",506c30c4-0044-40af-ab70-91212c06f969,"156",15.9826888386682,4.5026243235403,7.92882100449359,49.375,"42",Ulmus `Dodoens`,"156",lufo,"341971"
"102",3ee08e75-79e1-427d-b94b-dca750acd881,"156",23.9166813403588,6.04975286136997,5.75362739175159,26,"45",Ulmus `Dodoens`,"156",lufo,"342302"
"103",74658a34-071b-49ae-ba01-43b8bea118d3,"156",9.18612984833118,3.17729532042458,4.90228481494866,18.875,"18",,"156",lufo,
"104",b74eca78-cd93-4c48-8bde-b9b573678162,"156",10.5539825815394,3.44402660340018,8.4204232166465,55.6875,"32",,"156",lufo,
"105",4ebf560f-7704-414a-b007-bfbb2e12fd88,"156",10.7626499848778,3.48471674705117,3.20398093462293,8.0625,"15",,"156",lufo,
"106",4a4e3b8e-c4a0-40d3-b943-271cd2b3ee1e,"156",3,1.971,1.97433062925127,3.06146745890656,"4",Ulmus hollandica,"156",gem,"341985"
"107",e910f650-6c13-434f-b4a1-288136b3f34a,"156",16.4081048305117,4.58558044194978,11.3681051099389,101.5,"57",Platanus hispanica,"156",lufo,"342274"
"108",45c9814a-b6ad-4911-9263-e6340db1b37d,"156",11.8067982392306,3.68832565664998,5.95747868728816,27.875,"26",Ulmus hollandica `Groeneveld`,"156",lufo,"342381"
"109",e9bc069d-8c04-4da3-b131-17b6fe7bff1e,"156",24.9168897136288,6.24479349415762,6.10264341769233,29.25,"49",Ulmus `Plantijn`,"156",lufo,"342378"
"110",145e5c77-b6d3-4a7a-bacb-b8acec31fd1c,"156",12.8762493829539,3.896868629676,4.77898884008814,17.9375,"23",,"156",lufo,
"111",79564bd3-247c-4f71-9cc7-01956cb18fe9,"156",6.73080423385276,2.69850682560129,3.31386346630949,8.625,"10",,"156",lufo,
"112",e7176770-c0c5-4b69-a67f-4661202603ef,"156",5.82810137605151,2.52247976833005,2.5388531259649,5.0625,"7",,"156",lufo,
"113",8738c94f-0a2b-4baf-aaf8-1a9b68fd7b41,"156",3,1.971,1.97433062925127,3.06146745890656,"4",Ulmus `Frontier`,"156",gem,"0"
"114",f6c863f4-32ba-464b-af0f-21a8e41e18cf,"156",3,1.971,1.97433062925127,3.06146745890656,"4",Ulmus `Clusius`,"156",gem,"343186"
"115",cee49101-3436-421c-a582-77e2d7f7b0af,"156",6.57578792874448,2.66827864610517,1.54509680809276,1.875,"5",Ulmus `Frontier`,"156",lufo,"0"
"116",8b2f67ab-06ee-44b7-bce9-99c9f1957919,"156",20.0730920177246,5.3002529434563,3.77417108869281,11.1875,"28",,"156",lufo,
"117",a4190db4-f899-45d4-a52b-82531c1f3dc1,"156",3,1.971,1.97433062925127,3.06146745890656,"4",Ulmus `Clusius`,"156",gem,"343184"
"118",c8541656-5fc7-42f7-ba23-ca32685a6a8d,"156",8.36121296276025,3.01643652773825,2.61603947847725,5.375,"10",,"156",lufo,
"119",5d86d0e0-29a2-44b3-9dea-7039efa3a81c,"156",5.82488568330697,2.52185270824486,3.33779058906227,8.75,"9",,"156",lufo,
"120",cfc79783-863f-494d-b0a5-afd106abf6e8,"156",3,1.971,1.97433062925127,3.06146745890656,"4",Ulmus `Clusius`,"156",gem,"343183"
"121",c234b357-780a-4c75-96aa-2e620a126b14,"156",3,1.971,1.97433062925127,3.06146745890656,"4",Ulmus `Frontier`,"156",gem,"0"
"122",501e23c1-28b2-44e4-847a-985a39d419c8,"156",6.13225422620671,2.58178957411031,3.26548330070098,8.375,"9",Ulmus `Frontier`,"156",lufo,"0"
"123",b3234b08-b2b3-4ceb-9496-9e552c3faef6,"156",6.18226414886777,2.59154150902921,3.28976232123977,8.5,"10",,"156",lufo,
"124",537fa87e-7eaa-4f3e-9153-47a8393875ef,"156",5.85590551490872,2.5279015754072,2.57000586347846,5.1875,"8",,"156",lufo,
"125",7803924c-e48d-49dd-862f-5581459455cf,"156",35.6005313859565,8.32810362026153,4.48699234466973,15.8125,"51",,"156",lufo,
"126",e1ce78eb-b074-4ac3-a5fc-e9cd5de7932a,"156",3,1.971,1.97433062925127,3.06146745890656,"4",Ulmus `Frontier`,"156",gem,"0"
"127",9f3eec7f-35e0-449d-9e31-91f972897d15,"156",6.11876582702282,2.57915933626945,1.73894908457551,2.375,"6",,"156",lufo,
"128",88dcae51-2bd7-4c67-9403-4afbf7bef1ec,"156",3,1.971,1.97433062925127,3.06146745890656,"4",Ulmus `Frontier`,"156",gem,"0"
"129",e55e03f6-3826-4130-a323-c49dfdb7c365,"156",3,1.971,1.97433062925127,3.06146745890656,"4",Ulmus `Frontier`,"156",gem,"0"
"130",1c653fd4-75c3-49ee-98a7-c03f68947fdf,"156",3,1.971,1.97433062925127,3.06146745890656,"4",Ulmus `Frontier`,"156",gem,"0"
"131",e82f0b91-ab84-4495-9489-d97a001dc541,"156",5.87625932594505,2.53187056855929,2.36017435970657,4.375,"7",Ulmus `Frontier`,"156",lufo,"0"
"132",8514c82a-08d9-4bbf-873a-550b524d9b1a,"156",3,1.971,1.97433062925127,3.06146745890656,"4",Ulmus `Frontier`,"156",gem,"0"
"133",53522f5a-6b97-4917-b160-af6fffa44997,"156",3,1.971,1.97433062925127,3.06146745890656,"4",Ulmus `Frontier`,"156",gem,"0"
"134",4eac99dc-7f85-4132-91e3-173e23a63e23,"156",5.89887987952753,2.53628157650787,1.59576912160573,2,"5",Ulmus `Frontier`,"156",lufo,"0"
"135",5c7cdc2d-e03b-4566-a801-56582b3dcddb,"156",5.61161958593398,2.48026581925713,3.47789816915102,9.5,"9",Ulmus `Frontier`,"156",lufo,"0"
"136",4bd32cc8-eb61-4ddf-9ebc-1a49c72f1a3c,"156",7.29780560349581,2.80907209268168,3.42021758332044,9.1875,"11",,"156",lufo,
"137",e6e41f62-79fe-4dc8-9aa8-a6381ad2b38a,"156",3,1.971,1.97433062925127,3.06146745890656,"4",Ulmus `Frontier`,"156",gem,"0"
"138",e9f7033d-1060-4996-b093-17381731ad1a,"156",3,1.971,1.97433062925127,3.06146745890656,"4",Ulmus `Frontier`,"156",gem,"0"
"139",43a55f32-3ac9-4b65-ad1f-408f8e23b5c6,"156",3,1.971,1.97433062925127,3.06146745890656,"4",Ulmus `Frontier`,"156",gem,"0"
"140",399a95fd-2397-4bf2-a9ef-15c488fbf103,"156",6.26748690803957,2.60815994706772,1.09254843059208,0.9375,"4",Ulmus `Frontier`,"156",lufo,"0"
"141",6f562fbd-0962-4a91-8533-8f1ec31cbc7c,"156",3,1.971,1.97433062925127,3.06146745890656,"4",Ulmus `Frontier`,"156",gem,"0"
"142",6efbbcf3-0a54-41bd-8700-399a49978279,"156",6.51177106760507,2.65579535818299,3.80566680377598,11.375,"11",,"156",lufo,
"143",ce162040-2467-45fa-bf6e-4ca5805e6ca0,"156",5.98158742180843,2.55240954725264,1.57063732857855,1.9375,"5",Ulmus `Frontier`,"156",lufo,"0"
"144",cfc0b560-ad6a-4dde-affb-51e4cc3ef000,"156",20.4237945509035,5.36863993742619,1.87120515925478,2.75,"16",,"156",lufo,
"145",38628c40-07a3-4d65-ad61-f9aba4af055b,"156",3,1.971,1.97433062925127,3.06146745890656,"4",Ulmus `Frontier`,"156",gem,"0"
"146",7312c9c4-6865-47d7-a00f-9c7dfd0e53ab,"156",21.1221193376482,5.5048132708414,3.87816220936981,11.8125,"30",,"156",lufo,
"147",3a3974d3-eb7e-4622-bef3-be057503eba0,"156",3,1.971,1.97433062925127,3.06146745890656,"4",Ulmus `Frontier`,"156",gem,"0"
"148",0e09c535-941f-4ff7-b199-3575eed0d2b5,"156",3,1.971,1.97433062925127,3.06146745890656,"4",Ulmus `Clusius`,"156",gem,"343187"
"149",aaf8d2ba-0ac4-4a39-b605-d1bacf2526e6,"156",3,1.971,1.97433062925127,3.06146745890656,"4",Ulmus `Frontier`,"156",gem,"0"
"150",86f18a04-322f-4173-abbb-13797edb1ee7,"156",34.9120481026866,8.19384938002389,3.64546811098016,10.4375,"42",,"156",lufo,
"151",a69e3423-7012-463e-89df-c2a93be580a1,"156",7.8923591435799,2.92501003299808,3.44340576469666,9.3125,"12",Ulmus `Frontier`,"156",lufo,"0"
"152",4656e57b-1b93-4470-8c21-7361699cd61d,"156",3,1.971,1.97433062925127,3.06146745890656,"4",Ulmus `Frontier`,"156",gem,"0"
"153",145ed9ec-f054-404a-be23-45b77a4308bd,"156",6.46446025447113,2.64656974962187,3.12858258643616,7.6875,"10",Ulmus `Frontier`,"156",lufo,"0"
"154",14d4741a-6613-4c48-aa37-2079a8a9843c,"156",3,1.971,1.97433062925127,3.06146745890656,"4",Ulmus `Clusius`,"156",gem,"343185"
"155",c95a1f83-234f-4700-bf7a-093e6e94c86c,"156",5.6171619433439,2.48134657895206,3.43183125878885,9.25,"9",,"156",lufo,
"156",030f836f-1358-44a0-82bf-9bb5c5084945,"156",5.98408954638936,2.55289746154593,2.3432553289538,4.3125,"7",Ulmus `Frontier`,"156",lufo,"0"
"157",0991152d-7f6a-4b07-bf05-fd9cd0f3ea57,"156",5.67803442445584,2.49321671276889,2.67618617422916,5.625,"8",,"156",lufo,
"158",734c6d86-f955-412d-9339-8b8b9cd5a34b,"156",6.06631235034186,2.56893090831666,1.26156626101008,1.25,"4",Ulmus `Frontier`,"156",lufo,"0"
"159",feb66757-d0bc-4769-9480-efda1922530b,"156",3,1.971,1.97433062925127,3.06146745890656,"4",Ulmus `Frontier`,"156",gem,"0"
"160",1b760f84-92a0-47a8-958a-0d71df7e909b,"156",3,1.971,1.97433062925127,3.06146745890656,"4",Ulmus `Frontier`,"156",gem,"0"
"161",b5370804-2e2a-4344-ba8b-d147c1c673b1,"156",3,1.971,1.97433062925127,3.06146745890656,"4",Ulmus `Frontier`,"156",gem,"0"
"162",24dc2496-5238-4267-9bac-ebf82989ad04,"156",3,1.971,1.97433062925127,3.06146745890656,"4",Ulmus `Frontier`,"156",gem,"0"
"163",83e7d04e-501e-42d0-a56b-13c9428f6be0,"156",5.7550624776023,2.50823718313245,1.73894908457551,2.375,"5",,"156",lufo,
"164",08b66638-94e6-4fad-9cbf-06ec2c0d2141,"156",3,1.971,1.97433062925127,3.06146745890656,"4",Ulmus `Frontier`,"156",gem,"0"
"165",b8fdd241-97c9-4b47-8557-64243bdd6954,"156",3,1.971,1.97433062925127,3.06146745890656,"4",Ulmus `Frontier`,"156",gem,"0"
