,OBJECTNUMMER,Soortnaam_NL,Boomnummer,Soortnaam_WTS,Boomtype,Boomhoogte,Plantjaar,Eigenaar,Beheerder,Categorie,SOORT_KORT,SDVIEW,RADIUS,WKT_LNG_LAT,WKT_LAT_LNG,LNG,LAT,Unnamed: 17
224180,224181,Olijf,347123,Olea europaea,Gekandelaberde boom,tot 6 m.,2010,Gemeente Amsterdam,Stadsdeel Centrum,Overig,Olea,A,1,POINT(4.903974 52.367799),POINT(52.367799 4.903974),4.903974,52.367799,
224181,224182,Olijf,347122,Olea europaea,Gekandelaberde boom,tot 6 m.,2010,Gemeente Amsterdam,Stadsdeel Centrum,Overig,Olea,A,1,POINT(4.904159 52.367698),POINT(52.367698 4.904159),4.904159,52.367698,
224182,224183,Olijf,347121,Olea europaea,Gekandelaberde boom,tot 6 m.,2010,Gemeente Amsterdam,Stadsdeel Centrum,Overig,Olea,A,1,POINT(4.904267 52.367772),POINT(52.367772 4.904267),4.904267,52.367772,
224183,224184,Olijf,347120,Olea europaea,Gekandelaberde boom,tot 6 m.,2010,Gemeente Amsterdam,Stadsdeel Centrum,Overig,Olea,A,1,POINT(4.904329 52.367812),POINT(52.367812 4.904329),4.904329,52.367812,
224184,224185,Olijf,347119,Olea europaea,Gekandelaberde boom,tot 6 m.,2010,Gemeente Amsterdam,Stadsdeel Centrum,Overig,Olea,A,1,POINT(4.904468 52.367913),POINT(52.367913 4.904468),4.904468,52.367913,
224229,224230,Iep (cultuurvariëteit),346186,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,9 tot 12 m.,2006,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.901907 52.375898),POINT(52.375898 4.901907),4.901907,52.375898,
224314,224315,Iep (cultuurvariëteit),348507,Ulmus `San Zanobi`,Boom niet vrij uitgroeiend,6 tot 9 m.,2016,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,2,POINT(4.907305 52.368862),POINT(52.368862 4.907305),4.907305,52.368862,
224316,224317,Chinese iep,348505,Ulmus parvifolia,Boom niet vrij uitgroeiend,tot 6 m.,2016,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,1,POINT(4.907923 52.367451),POINT(52.367451 4.907923),4.907923,52.367451,
224317,224318,Kolchische esdoorn (cultuurvariëteit),348504,Acer cappadocicum `Aureum`,Boom niet vrij uitgroeiend,tot 6 m.,2016,Gemeente Amsterdam,Stadsdeel Centrum,Acer,Acer,A,1,POINT(4.907795 52.367505),POINT(52.367505 4.907795),4.907795,52.367505,
224318,224319,Europese netelboom,348503,Celtis australis,Boom niet vrij uitgroeiend,tot 6 m.,2016,Gemeente Amsterdam,Stadsdeel Centrum,Overig,Celtis,A,1,POINT(4.907737 52.36741),POINT(52.36741 4.907737),4.907737,52.36741,
224320,224321,Veldiep (cultuurvariëteit),348501,Ulmus minor `Reverti`,Boom niet vrij uitgroeiend,tot 6 m.,2016,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,1,POINT(4.907824 52.367365),POINT(52.367365 4.907824),4.907824,52.367365,
224323,224324,Iep,348498,Ulmus castaneifolia,Boom niet vrij uitgroeiend,tot 6 m.,2016,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,1,POINT(4.907924 52.367215),POINT(52.367215 4.907924),4.907924,52.367215,
224325,224326,Iep (cultuurvariëteit),348277,Ulmus `Lobel`,Boom niet vrij uitgroeiend,9 tot 12 m.,2013,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.905829 52.376341),POINT(52.376341 4.905829),4.905829,52.376341,
224326,224327,Iep (cultuurvariëteit),348276,Ulmus `Lobel`,Boom niet vrij uitgroeiend,9 tot 12 m.,2013,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.905772 52.376396),POINT(52.376396 4.905772),4.905772,52.376396,
224330,224331,Valse acacia,348272,Robinia pseudoacacia,Boom niet vrij uitgroeiend,9 tot 12 m.,0,Gemeente Amsterdam,Stadsdeel Centrum,Robinia,Robinia,A,3,POINT(4.8996 52.36905),POINT(52.36905 4.8996),4.8996,52.36905,
224338,224339,Iep (cultuurvariëteit),348046,Ulmus `New Horizon`,Boom niet vrij uitgroeiend,6 tot 9 m.,2014,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,2,POINT(4.901621 52.370318),POINT(52.370318 4.901621),4.901621,52.370318,
224342,224343,Monumentaaliep,348041,Ulmus minor `Sarniensis`,Boom niet vrij uitgroeiend,6 tot 9 m.,2014,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,2,POINT(4.904813 52.370476),POINT(52.370476 4.904813),4.904813,52.370476,
224376,224377,Iep (cultuurvariëteit),347347,Ulmus `New Horizon`,Boom niet vrij uitgroeiend,6 tot 9 m.,2011,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,2,POINT(4.89939 52.371434),POINT(52.371434 4.89939),4.89939,52.371434,
224379,224380,Iep (cultuurvariëteit),347343,Ulmus `Lobel`,Boom niet vrij uitgroeiend,9 tot 12 m.,0,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.899343 52.373858),POINT(52.373858 4.899343),4.899343,52.373858,
224380,224381,Iep (cultuurvariëteit),347341,Ulmus `New Horizon`,Boom niet vrij uitgroeiend,tot 6 m.,2011,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,1,POINT(4.901416 52.373935),POINT(52.373935 4.901416),4.901416,52.373935,
224381,224382,Iep (cultuurvariëteit),347340,Ulmus `New Horizon`,Boom niet vrij uitgroeiend,9 tot 12 m.,2011,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.901072 52.373226),POINT(52.373226 4.901072),4.901072,52.373226,
224383,224384,Hollandse iep (cultuurvariëteit),347338,Ulmus hollandica `Belgica`,Boom niet vrij uitgroeiend,9 tot 12 m.,2011,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.902944 52.373792),POINT(52.373792 4.902944),4.902944,52.373792,
224384,224385,Canadese judasboom (cultuurvariëteit),347337,Cercis canadensis `Forest Pansy`,Boom niet vrij uitgroeiend,tot 6 m.,2011,Gemeente Amsterdam,Stadsdeel Centrum,Overig,Cercis,A,1,POINT(4.90593 52.370783),POINT(52.370783 4.90593),4.90593,52.370783,
224388,224389,Olijf,347118,Olea europaea,Gekandelaberde boom,tot 6 m.,2010,Gemeente Amsterdam,Stadsdeel Centrum,Overig,Olea,A,1,POINT(4.904525 52.367952),POINT(52.367952 4.904525),4.904525,52.367952,
224389,224390,Olijf,347117,Olea europaea,Gekandelaberde boom,tot 6 m.,2010,Gemeente Amsterdam,Stadsdeel Centrum,Overig,Olea,A,1,POINT(4.904681 52.368074),POINT(52.368074 4.904681),4.904681,52.368074,
224390,224391,Olijf,347116,Olea europaea,Gekandelaberde boom,tot 6 m.,2010,Gemeente Amsterdam,Stadsdeel Centrum,Overig,Olea,A,1,POINT(4.904631 52.368028),POINT(52.368028 4.904631),4.904631,52.368028,
224391,224392,Olijf,347115,Olea europaea,Gekandelaberde boom,tot 6 m.,2010,Gemeente Amsterdam,Stadsdeel Centrum,Overig,Olea,A,1,POINT(4.90431 52.36824),POINT(52.36824 4.90431),4.90431,52.36824,
224392,224393,Olijf,347114,Olea europaea,Gekandelaberde boom,tot 6 m.,2010,Gemeente Amsterdam,Stadsdeel Centrum,Overig,Olea,A,1,POINT(4.904228 52.368271),POINT(52.368271 4.904228),4.904228,52.368271,
224393,224394,Olijf,347113,Olea europaea,Gekandelaberde boom,tot 6 m.,2010,Gemeente Amsterdam,Stadsdeel Centrum,Overig,Olea,A,1,POINT(4.904145 52.368299),POINT(52.368299 4.904145),4.904145,52.368299,
224394,224395,Olijf,347112,Olea europaea,Gekandelaberde boom,tot 6 m.,2010,Gemeente Amsterdam,Stadsdeel Centrum,Overig,Olea,A,1,POINT(4.904265 52.368193),POINT(52.368193 4.904265),4.904265,52.368193,
224395,224396,Olijf,347111,Olea europaea,Gekandelaberde boom,tot 6 m.,2010,Gemeente Amsterdam,Stadsdeel Centrum,Overig,Olea,A,1,POINT(4.90418 52.368224),POINT(52.368224 4.90418),4.90418,52.368224,
224396,224397,Olijf,347110,Olea europaea,Gekandelaberde boom,tot 6 m.,2010,Gemeente Amsterdam,Stadsdeel Centrum,Overig,Olea,A,1,POINT(4.904103 52.368249),POINT(52.368249 4.904103),4.904103,52.368249,
224397,224398,Olijf,347109,Olea europaea,Gekandelaberde boom,tot 6 m.,2010,Gemeente Amsterdam,Stadsdeel Centrum,Overig,Olea,A,1,POINT(4.904396 52.368208),POINT(52.368208 4.904396),4.904396,52.368208,
224398,224399,Olijf,347108,Olea europaea,Gekandelaberde boom,tot 6 m.,2010,Gemeente Amsterdam,Stadsdeel Centrum,Overig,Olea,A,1,POINT(4.904354 52.368161),POINT(52.368161 4.904354),4.904354,52.368161,
224399,224400,Olijf,347107,Olea europaea,Gekandelaberde boom,tot 6 m.,2010,Gemeente Amsterdam,Stadsdeel Centrum,Overig,Olea,A,1,POINT(4.904218 52.36838),POINT(52.36838 4.904218),4.904218,52.36838,
224400,224401,Olijf,347106,Olea europaea,Gekandelaberde boom,tot 6 m.,2010,Gemeente Amsterdam,Stadsdeel Centrum,Overig,Olea,A,1,POINT(4.904291 52.368349),POINT(52.368349 4.904291),4.904291,52.368349,
224401,224402,Olijf,347105,Olea europaea,Gekandelaberde boom,tot 6 m.,2010,Gemeente Amsterdam,Stadsdeel Centrum,Overig,Olea,A,1,POINT(4.90437 52.36831),POINT(52.36831 4.90437),4.90437,52.36831,
224402,224403,Olijf,347104,Olea europaea,Gekandelaberde boom,tot 6 m.,2010,Gemeente Amsterdam,Stadsdeel Centrum,Overig,Olea,A,1,POINT(4.904452 52.368272),POINT(52.368272 4.904452),4.904452,52.368272,
224450,224451,Iep (cultuurvariëteit),346164,Ulmus `Lobel`,Boom niet vrij uitgroeiend,12 tot 15 m.,2006,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.89717 52.371849),POINT(52.371849 4.89717),4.89717,52.371849,
224451,224452,Iep (cultuurvariëteit),346163,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,9 tot 12 m.,2002,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.896459 52.371175),POINT(52.371175 4.896459),4.896459,52.371175,
224452,224453,Iep (cultuurvariëteit),346162,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,9 tot 12 m.,2008,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.897309 52.373213),POINT(52.373213 4.897309),4.897309,52.373213,
224453,224454,Iep (cultuurvariëteit),346161,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,12 tot 15 m.,2006,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.89736 52.373253),POINT(52.373253 4.89736),4.89736,52.373253,
224538,224539,Iep (cultuurvariëteit),348259,Ulmus `New Horizon`,Boom niet vrij uitgroeiend,6 tot 9 m.,2014,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,2,POINT(4.896787 52.367698),POINT(52.367698 4.896787),4.896787,52.367698,
224539,224540,Iep (cultuurvariëteit),348258,Ulmus `New Horizon`,Boom niet vrij uitgroeiend,9 tot 12 m.,2014,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.898236 52.367698),POINT(52.367698 4.898236),4.898236,52.367698,
224540,224541,Iep (cultuurvariëteit),348257,Ulmus `Rebona`,Boom niet vrij uitgroeiend,9 tot 12 m.,2014,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.898368 52.367825),POINT(52.367825 4.898368),4.898368,52.367825,
224541,224542,Iep (cultuurvariëteit),348256,Ulmus `New Horizon`,Boom niet vrij uitgroeiend,9 tot 12 m.,2014,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.892657 52.375736),POINT(52.375736 4.892657),4.892657,52.375736,
224542,224543,Iep (cultuurvariëteit),348255,Ulmus `New Horizon`,Boom niet vrij uitgroeiend,9 tot 12 m.,2014,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.892514 52.375637),POINT(52.375637 4.892514),4.892514,52.375637,
224543,224544,Iep (cultuurvariëteit),348254,Ulmus `New Horizon`,Boom niet vrij uitgroeiend,9 tot 12 m.,2014,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.892251 52.37548),POINT(52.37548 4.892251),4.892251,52.37548,
224559,224560,Iep (cultuurvariëteit),348022,Ulmus `New Horizon`,Boom niet vrij uitgroeiend,6 tot 9 m.,2014,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,2,POINT(4.898117 52.370066),POINT(52.370066 4.898117),4.898117,52.370066,
224560,224561,Iep (cultuurvariëteit),348021,Ulmus `New Horizon`,Boom niet vrij uitgroeiend,9 tot 12 m.,2014,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.899329 52.371365),POINT(52.371365 4.899329),4.899329,52.371365,
224607,224608,Olijf,347103,Olea europaea,Gekandelaberde boom,tot 6 m.,2010,Gemeente Amsterdam,Stadsdeel Centrum,Overig,Olea,A,1,POINT(4.90453 52.368243),POINT(52.368243 4.90453),4.90453,52.368243,
224608,224609,Olijf,347102,Olea europaea,Gekandelaberde boom,tot 6 m.,2010,Gemeente Amsterdam,Stadsdeel Centrum,Overig,Olea,A,1,POINT(4.904617 52.368214),POINT(52.368214 4.904617),4.904617,52.368214,
224609,224610,Olijf,347101,Olea europaea,Gekandelaberde boom,tot 6 m.,2010,Gemeente Amsterdam,Stadsdeel Centrum,Overig,Olea,A,1,POINT(4.9047 52.368181),POINT(52.368181 4.9047),4.9047,52.368181,
224610,224611,Iep (cultuurvariëteit),347100,Ulmus `New Horizon`,Boom niet vrij uitgroeiend,9 tot 12 m.,2010,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.905276 52.367866),POINT(52.367866 4.905276),4.905276,52.367866,
224611,224612,Iep (cultuurvariëteit),347099,Ulmus `New Horizon`,Boom niet vrij uitgroeiend,12 tot 15 m.,2010,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.905526 52.367784),POINT(52.367784 4.905526),4.905526,52.367784,
224612,224613,Iep (cultuurvariëteit),347098,Ulmus `New Horizon`,Boom niet vrij uitgroeiend,12 tot 15 m.,2010,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.905717 52.367711),POINT(52.367711 4.905717),4.905717,52.367711,
224613,224614,Iep (cultuurvariëteit),347097,Ulmus `New Horizon`,Boom niet vrij uitgroeiend,12 tot 15 m.,2010,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.905918 52.367652),POINT(52.367652 4.905918),4.905918,52.367652,
224614,224615,Iep (cultuurvariëteit),347096,Ulmus `New Horizon`,Boom niet vrij uitgroeiend,12 tot 15 m.,2010,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.906103 52.36759),POINT(52.36759 4.906103),4.906103,52.36759,
224615,224616,Iep (cultuurvariëteit),347095,Ulmus `New Horizon`,Boom niet vrij uitgroeiend,9 tot 12 m.,2010,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.906297 52.367522),POINT(52.367522 4.906297),4.906297,52.367522,
224616,224617,Iep (cultuurvariëteit),347094,Ulmus `New Horizon`,Boom niet vrij uitgroeiend,9 tot 12 m.,2010,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.906486 52.367458),POINT(52.367458 4.906486),4.906486,52.367458,
224617,224618,Iep (cultuurvariëteit),347093,Ulmus `New Horizon`,Boom niet vrij uitgroeiend,9 tot 12 m.,2010,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.906715 52.367569),POINT(52.367569 4.906715),4.906715,52.367569,
224618,224619,Iep (cultuurvariëteit),347092,Ulmus `New Horizon`,Boom niet vrij uitgroeiend,9 tot 12 m.,2010,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.906591 52.367615),POINT(52.367615 4.906591),4.906591,52.367615,
224619,224620,Iep (cultuurvariëteit),347091,Ulmus `New Horizon`,Boom niet vrij uitgroeiend,9 tot 12 m.,2010,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.906431 52.367667),POINT(52.367667 4.906431),4.906431,52.367667,
224620,224621,Iep (cultuurvariëteit),347090,Ulmus `New Horizon`,Boom niet vrij uitgroeiend,9 tot 12 m.,2010,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.906099 52.367783),POINT(52.367783 4.906099),4.906099,52.367783,
224744,224745,Iep (cultuurvariëteit),348479,Ulmus `Rebona`,Boom niet vrij uitgroeiend,6 tot 9 m.,2016,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,2,POINT(4.904519 52.367373),POINT(52.367373 4.904519),4.904519,52.367373,
224745,224746,Iep (cultuurvariëteit),348478,Ulmus `Rebona`,Boom niet vrij uitgroeiend,6 tot 9 m.,2016,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,2,POINT(4.904621 52.367366),POINT(52.367366 4.904621),4.904621,52.367366,
224789,224790,Valse Christusdoorn (cultuurvariëteit),347779,Gleditsia triacanthos `Sunburst`,Boom niet vrij uitgroeiend,9 tot 12 m.,2013,Gemeente Amsterdam,Stadsdeel Centrum,Overig,Gleditsia,A,3,POINT(4.896885 52.373445),POINT(52.373445 4.896885),4.896885,52.373445,
224825,224826,Iep (cultuurvariëteit),347089,Ulmus `New Horizon`,Boom niet vrij uitgroeiend,9 tot 12 m.,2010,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.90594 52.367838),POINT(52.367838 4.90594),4.90594,52.367838,
224826,224827,Iep (cultuurvariëteit),347088,Ulmus `New Horizon`,Boom niet vrij uitgroeiend,9 tot 12 m.,2010,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.905772 52.367899),POINT(52.367899 4.905772),4.905772,52.367899,
224827,224828,Iep (cultuurvariëteit),347087,Ulmus `New Horizon`,Boom niet vrij uitgroeiend,12 tot 15 m.,2010,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.905414 52.36802),POINT(52.36802 4.905414),4.905414,52.36802,
224828,224829,Iep (cultuurvariëteit),347086,Ulmus `New Horizon`,Boom niet vrij uitgroeiend,9 tot 12 m.,2010,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.904687 52.36828),POINT(52.36828 4.904687),4.904687,52.36828,
224829,224830,Iep (cultuurvariëteit),347085,Ulmus `New Horizon`,Boom niet vrij uitgroeiend,9 tot 12 m.,2010,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.904969 52.368181),POINT(52.368181 4.904969),4.904969,52.368181,
224830,224831,Iep (cultuurvariëteit),347084,Ulmus `New Horizon`,Boom niet vrij uitgroeiend,9 tot 12 m.,2010,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.904836 52.368224),POINT(52.368224 4.904836),4.904836,52.368224,
224831,224832,Iep (cultuurvariëteit),347083,Ulmus `New Horizon`,Boom niet vrij uitgroeiend,9 tot 12 m.,2010,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.905094 52.368141),POINT(52.368141 4.905094),4.905094,52.368141,
224832,224833,Iep (cultuurvariëteit),347082,Ulmus `New Horizon`,Boom niet vrij uitgroeiend,9 tot 12 m.,2010,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.90456 52.368327),POINT(52.368327 4.90456),4.90456,52.368327,
224982,224983,Iep (cultuurvariëteit),348001,Ulmus `Lobel`,Boom niet vrij uitgroeiend,6 tot 9 m.,2014,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,2,POINT(4.897729 52.368156),POINT(52.368156 4.897729),4.897729,52.368156,
224983,224984,Iep (cultuurvariëteit),348000,Ulmus `Lobel`,Boom niet vrij uitgroeiend,9 tot 12 m.,2014,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.897742 52.368447),POINT(52.368447 4.897742),4.897742,52.368447,
224984,224985,Iep (cultuurvariëteit),347999,Ulmus `Lobel`,Boom niet vrij uitgroeiend,9 tot 12 m.,2014,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.897492 52.368173),POINT(52.368173 4.897492),4.897492,52.368173,
224991,224992,Iep (cultuurvariëteit),347992,Ulmus `New Horizon`,Boom niet vrij uitgroeiend,9 tot 12 m.,2014,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.904206 52.373621),POINT(52.373621 4.904206),4.904206,52.373621,
224992,224993,Iep (cultuurvariëteit),347991,Ulmus `Rebona`,Boom niet vrij uitgroeiend,6 tot 9 m.,2014,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,2,POINT(4.89928 52.367464),POINT(52.367464 4.89928),4.89928,52.367464,
224996,224997,Iep (cultuurvariëteit),347768,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,9 tot 12 m.,0,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.892547 52.375398),POINT(52.375398 4.892547),4.892547,52.375398,
225046,225047,Iep (cultuurvariëteit),347064,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,6 tot 9 m.,2010,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,2,POINT(4.906595 52.367256),POINT(52.367256 4.906595),4.906595,52.367256,
225047,225048,Krimlinde,347063,Tilia europaea `Euchlora`,Boom niet vrij uitgroeiend,12 tot 15 m.,1980,Gemeente Amsterdam,Stadsdeel Centrum,Tilia,Tilia,A,4,POINT(4.906241 52.370835),POINT(52.370835 4.906241),4.906241,52.370835,
225048,225049,Krimlinde,347062,Tilia europaea `Euchlora`,Boom niet vrij uitgroeiend,12 tot 15 m.,1980,Gemeente Amsterdam,Stadsdeel Centrum,Tilia,Tilia,A,4,POINT(4.906186 52.37089),POINT(52.37089 4.906186),4.906186,52.37089,
225049,225050,Iep (cultuurvariëteit),347061,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,6 tot 9 m.,2005,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,2,POINT(4.902554 52.369975),POINT(52.369975 4.902554),4.902554,52.369975,
225178,225179,Iep (cultuurvariëteit),348450,Ulmus `San Zanobi`,Boom niet vrij uitgroeiend,9 tot 12 m.,2016,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.907843 52.369072),POINT(52.369072 4.907843),4.907843,52.369072,
225179,225180,Iep (cultuurvariëteit),348449,Ulmus `San Zanobi`,Boom niet vrij uitgroeiend,9 tot 12 m.,2016,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.90748 52.368932),POINT(52.368932 4.90748),4.90748,52.368932,
225180,225181,Iep (cultuurvariëteit),348448,Ulmus `San Zanobi`,Boom niet vrij uitgroeiend,9 tot 12 m.,2016,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.90681 52.368661),POINT(52.368661 4.90681),4.90681,52.368661,
225181,225182,Iep (cultuurvariëteit),348447,Ulmus `San Zanobi`,Boom niet vrij uitgroeiend,tot 6 m.,2016,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,1,POINT(4.906571 52.368561),POINT(52.368561 4.906571),4.906571,52.368561,
225182,225183,Iep (cultuurvariëteit),348446,Ulmus `San Zanobi`,Boom niet vrij uitgroeiend,9 tot 12 m.,2016,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.906433 52.368511),POINT(52.368511 4.906433),4.906433,52.368511,
225246,225247,Bolacacia,347511,Robinia pseudoacacia `Umbraculifera`,Knotboom,tot 6 m.,0,Gemeente Amsterdam,Stadsdeel Centrum,Robinia,Robinia,A,1,POINT(4.904315 52.372292),POINT(52.372292 4.904315),4.904315,52.372292,
225247,225248,Bolesdoorn,347510,Acer platanoides `Globosum`,Knotboom,tot 6 m.,0,Gemeente Amsterdam,Stadsdeel Centrum,Acer,Acer,A,1,POINT(4.904345 52.372312),POINT(52.372312 4.904345),4.904345,52.372312,
225248,225249,Bolacacia,347509,Robinia pseudoacacia `Umbraculifera`,Knotboom,tot 6 m.,0,Gemeente Amsterdam,Stadsdeel Centrum,Robinia,Robinia,A,1,POINT(4.904241 52.372191),POINT(52.372191 4.904241),4.904241,52.372191,
225263,225264,Iep (cultuurvariëteit),347060,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,9 tot 12 m.,2007,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.903387 52.370536),POINT(52.370536 4.903387),4.903387,52.370536,
225264,225265,Hollandse iep (cultuurvariëteit),347059,Ulmus hollandica `Groeneveld`,Boom niet vrij uitgroeiend,9 tot 12 m.,1992,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.902323 52.371417),POINT(52.371417 4.902323),4.902323,52.371417,
225265,225266,Iep (cultuurvariëteit),347058,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,6 tot 9 m.,2009,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,2,POINT(4.90111 52.373314),POINT(52.373314 4.90111),4.90111,52.373314,
225266,225267,Iep (cultuurvariëteit),347057,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,12 tot 15 m.,2007,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.90141 52.373263),POINT(52.373263 4.90141),4.90141,52.373263,
225267,225268,Iep (cultuurvariëteit),347056,Ulmus `Dodoens`,Boom niet vrij uitgroeiend,9 tot 12 m.,2003,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,3,POINT(4.901337 52.373301),POINT(52.373301 4.901337),4.901337,52.373301,
225268,225269,Veldesdoorn,347055,Acer campestre,Boom niet vrij uitgroeiend,6 tot 9 m.,2000,Gemeente Amsterdam,Stadsdeel Centrum,Acer,Acer,A,2,POINT(4.902274 52.372355),POINT(52.372355 4.902274),4.902274,52.372355,
225269,225270,Iep (cultuurvariëteit),347054,Ulmus `Rebona`,Boom niet vrij uitgroeiend,6 tot 9 m.,2012,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,2,POINT(4.902567 52.371901),POINT(52.371901 4.902567),4.902567,52.371901,
225270,225271,Hollandse iep,347053,Ulmus hollandica,Boom niet vrij uitgroeiend,12 tot 15 m.,1990,Gemeente Amsterdam,Stadsdeel Centrum,Ulmus,Ulmus,A,4,POINT(4.903745 52.371882),POINT(52.371882 4.903745),4.903745,52.371882,
